customer_id,age,country,acquisition_channel,cac,initial_plan,tenure_months,avg_logins_3m,avg_sessions_3m,avg_session_duration_3m,avg_features_used_3m,engagement_score_latest,payment_failures,payment_success_rate,total_support_tickets,churned,ltv
C000210,21,Germany,Email,56.07,Standard,1,5.0,9.0,9.53,2.0,0.247,0,1.0,0,1,19.99
C000211,47,US,Paid Search,117.77,Premium,33,19.333333333333332,36.333333333333336,21.936666666666667,7.333333333333333,0.953,0,1.0,4,0,959.67
C000212,19,US,Paid Search,94.92,Standard,2,20.0,17.5,10.98,2.0,0.551,0,1.0,0,1,39.98
C000213,31,US,Paid Search,119.22,Standard,12,15.666666666666666,31.333333333333332,17.80333333333333,5.333333333333333,0.556,0,1.0,1,0,239.88
C000214,32,Canada,Paid Search,91.05,Standard,1,13.0,12.0,4.63,2.0,0.359,0,1.0,0,1,19.99
C000215,27,UK,Email,20.11,Premium,11,14.666666666666666,20.666666666666668,14.116666666666665,4.333333333333333,0.595,0,1.0,0,0,439.89
C000216,19,UK,Social Media,69.93,Basic,1,19.0,25.0,11.53,2.0,0.435,0,1.0,0,1,9.99
C000217,38,US,Social Media,69.5,Basic,10,13.0,14.666666666666666,10.58,3.0,0.39,0,1.0,1,1,159.9
C000218,51,US,Social Media,32.62,Standard,1,8.0,28.0,24.56,8.0,0.571,0,1.0,0,1,19.99
C000219,55,US,Referral,37.93,Basic,3,4.666666666666667,4.0,3.6666666666666665,0.0,0.123,0,1.0,0,0,29.97
C000220,64,Australia,Email,28.86,Standard,2,3.5,9.5,4.015,0.0,0.181,0,1.0,0,1,39.98
C000221,21,Germany,Social Media,52.9,Premium,2,10.5,14.5,8.04,2.5,0.477,0,1.0,0,1,79.98
C000222,46,US,Referral,47.44,Basic,7,13.333333333333334,17.0,7.69,3.6666666666666665,0.423,0,1.0,2,1,69.93
C000223,35,France,Social Media,60.41,Basic,14,19.666666666666668,24.0,14.153333333333334,5.333333333333333,0.517,0,1.0,0,1,139.86
C000224,56,France,Email,41.93,Basic,5,25.333333333333332,36.333333333333336,24.423333333333336,5.0,0.747,0,1.0,2,1,49.95
C000225,62,US,Referral,40.22,Basic,5,14.666666666666666,10.666666666666666,11.653333333333334,1.6666666666666667,0.452,0,1.0,1,1,49.95
C000226,31,Germany,Affiliate,55.11,Standard,1,7.0,15.0,4.79,1.0,0.272,0,1.0,0,1,19.99
C000227,43,Germany,Paid Search,78.97,Standard,3,13.333333333333334,17.333333333333332,11.086666666666666,2.6666666666666665,0.382,0,1.0,0,1,59.97
C000228,41,UK,Social Media,51.34,Standard,3,16.0,23.333333333333332,16.916666666666668,3.0,0.409,0,1.0,1,1,59.97
C000229,45,US,Organic,11.82,Basic,6,11.666666666666666,24.0,9.336666666666666,4.0,0.556,0,1.0,1,1,59.94
C000230,53,France,Paid Search,88.95,Standard,1,13.0,17.0,21.29,6.0,0.509,0,1.0,0,1,19.99
C000231,60,Germany,Affiliate,24.89,Basic,2,12.5,16.5,11.71,4.0,0.452,0,1.0,0,0,19.98
C000232,54,France,Social Media,60.02,Basic,2,18.5,20.0,6.904999999999999,2.5,0.492,0,1.0,0,1,19.98
C000233,24,Canada,Paid Search,95.97,Basic,1,9.0,13.0,3.96,0.0,0.225,0,1.0,0,1,9.99
C000234,32,Germany,Social Media,35.74,Basic,6,11.333333333333334,18.333333333333332,13.683333333333332,3.6666666666666665,0.388,0,1.0,0,1,99.94
C000235,19,France,Email,44.54,Standard,1,4.0,7.0,3.62,0.0,0.125,0,1.0,0,1,19.99
C000236,62,Canada,Affiliate,30.7,Basic,2,21.5,27.0,24.955,7.5,0.669,0,1.0,1,1,19.98
C000237,54,Australia,Social Media,30.31,Premium,1,20.0,19.0,15.3,6.0,0.471,1,0.0,0,1,0.0
C000238,19,US,Organic,12.84,Standard,6,6.666666666666667,12.333333333333334,4.666666666666666,1.0,0.267,0,1.0,2,1,119.94
C000239,28,Canada,Paid Search,76.33,Basic,4,11.666666666666666,9.333333333333334,8.083333333333334,2.0,0.3,0,1.0,0,1,39.96
C000240,56,US,Affiliate,32.98,Premium,1,2.0,6.0,4.56,1.0,0.114,0,1.0,0,0,39.99
C000241,61,US,Paid Search,61.02,Standard,4,15.333333333333334,25.333333333333332,16.346666666666668,4.666666666666667,0.512,0,1.0,0,1,79.96
C000242,46,Germany,Referral,46.48,Basic,7,28.666666666666668,41.333333333333336,27.393333333333334,6.333333333333333,0.711,0,1.0,1,1,69.93
C000243,45,US,Paid Search,102.85,Basic,6,10.0,14.0,7.8500000000000005,3.3333333333333335,0.42,0,1.0,0,0,59.94
C000244,60,Canada,Affiliate,47.14,Basic,26,23.333333333333332,34.666666666666664,17.496666666666666,10.666666666666666,0.85,0,1.0,2,0,259.74
C000245,18,UK,Paid Search,77.67,Standard,4,12.333333333333334,15.666666666666666,9.836666666666666,2.3333333333333335,0.301,0,1.0,0,1,79.96
C000246,36,Canada,Paid Search,103.71,Standard,12,16.0,23.0,12.916666666666666,4.333333333333333,0.544,0,1.0,1,1,239.88
C000247,26,Germany,Organic,19.95,Basic,32,25.0,35.0,19.406666666666666,8.0,0.834,0,1.0,3,0,599.68
C000248,60,Canada,Affiliate,29.2,Standard,6,10.0,18.333333333333332,13.236666666666665,3.6666666666666665,0.458,0,1.0,1,1,119.94
C000249,19,Germany,Referral,54.47,Basic,6,26.333333333333332,25.333333333333332,14.236666666666665,5.333333333333333,0.55,0,1.0,0,1,59.94
C000250,63,Australia,Social Media,58.79,Standard,8,20.666666666666668,21.333333333333332,16.223333333333333,3.6666666666666665,0.606,0,1.0,2,1,159.92
C000251,38,UK,Social Media,35.76,Basic,2,12.5,17.0,18.97,4.5,0.48,0,1.0,1,1,19.98
C000252,23,Germany,Referral,53.28,Premium,5,8.666666666666666,14.666666666666666,8.66,2.6666666666666665,0.325,0,1.0,0,0,119.95
C000253,23,Germany,Paid Search,80.5,Basic,25,24.666666666666668,33.666666666666664,25.213333333333335,9.333333333333334,0.862,0,1.0,2,0,249.75
C000254,28,US,Affiliate,33.58,Basic,27,18.333333333333332,30.666666666666668,18.353333333333335,8.0,0.786,0,1.0,3,0,489.73
C000255,40,Canada,Affiliate,24.56,Standard,1,5.0,7.0,4.55,2.0,0.156,0,1.0,1,1,19.99
C000256,30,UK,Paid Search,66.54,Basic,7,20.666666666666668,22.666666666666668,20.003333333333334,4.666666666666667,0.686,0,1.0,0,1,69.93
C000257,29,Australia,Paid Search,103.22,Standard,6,10.0,15.666666666666666,15.746666666666664,3.3333333333333335,0.41,1,0.8333333333333334,0,1,99.95
C000258,46,Australia,Referral,50.18,Standard,1,10.0,10.0,4.66,3.0,0.246,0,1.0,0,1,19.99
C000259,58,Canada,Affiliate,45.41,Standard,2,9.0,15.0,19.869999999999997,3.0,0.55,0,1.0,0,1,39.98
C000260,37,Canada,Referral,22.73,Basic,28,26.333333333333332,39.666666666666664,14.030000000000001,7.0,0.754,0,1.0,1,0,509.72
C000261,47,Germany,Organic,17.04,Basic,2,12.0,12.0,8.045,4.5,0.385,0,1.0,2,1,19.98
C000262,59,US,Organic,17.37,Basic,12,20.0,32.0,18.55,7.0,0.533,0,1.0,0,0,149.88
C000263,53,Australia,Email,40.28,Basic,10,13.666666666666666,23.666666666666668,17.463333333333335,5.0,0.588,0,1.0,1,0,109.9
C000264,30,Canada,Referral,56.36,Standard,4,9.0,13.666666666666666,7.289999999999999,1.0,0.296,0,1.0,1,1,79.96
C000265,46,US,Referral,40.05,Premium,2,4.5,5.5,2.615,1.5,0.143,0,1.0,0,0,79.98
C000266,20,UK,Affiliate,23.37,Standard,30,26.666666666666668,30.333333333333332,24.846666666666664,5.666666666666667,0.681,0,1.0,7,0,599.7
C000267,41,Canada,Referral,40.96,Standard,1,10.0,14.0,7.44,2.0,0.271,0,1.0,0,0,19.99
C000268,56,US,Referral,36.35,Basic,16,19.666666666666668,27.333333333333332,13.75,6.0,0.544,0,1.0,1,0,159.84
C000269,53,Australia,Affiliate,33.39,Basic,30,16.0,30.666666666666668,20.560000000000002,10.666666666666666,0.779,0,1.0,4,0,299.7
C000270,56,UK,Social Media,42.6,Premium,3,1.3333333333333333,4.333333333333333,3.3633333333333333,0.3333333333333333,0.091,0,1.0,0,0,119.97
C000271,40,Canada,Organic,21.65,Basic,29,27.0,23.333333333333332,26.573333333333334,5.666666666666667,0.685,1,0.9655172413793104,1,0,279.72
C000272,63,US,Affiliate,46.49,Basic,10,13.333333333333334,11.0,14.023333333333333,2.6666666666666665,0.502,0,1.0,0,1,179.9
C000273,26,Australia,Email,35.07,Standard,21,26.333333333333332,29.0,18.389999999999997,6.666666666666667,0.794,0,1.0,2,1,419.79
C000274,41,US,Organic,22.92,Basic,2,11.0,14.0,7.345,1.0,0.386,0,1.0,0,0,29.98
C000275,49,UK,Social Media,39.01,Basic,1,4.0,2.0,4.2,1.0,0.137,0,1.0,0,1,9.99
C000276,24,France,Paid Search,60.85,Basic,9,14.333333333333334,11.666666666666666,8.183333333333332,3.3333333333333335,0.346,1,0.8888888888888888,0,1,79.92
C000277,39,France,Affiliate,55.35,Basic,8,17.333333333333332,33.666666666666664,19.72666666666667,3.6666666666666665,0.614,0,1.0,0,0,79.92
C000278,62,France,Email,35.07,Basic,4,8.0,7.0,4.6066666666666665,2.0,0.246,0,1.0,1,1,59.96
C000279,61,Australia,Affiliate,37.51,Basic,4,22.666666666666668,30.333333333333332,12.576666666666668,2.0,0.556,0,1.0,0,1,39.96
C000280,46,UK,Referral,44.42,Standard,6,15.333333333333334,18.333333333333332,10.983333333333334,7.333333333333333,0.527,1,0.8333333333333334,0,1,99.95
C000281,48,UK,Paid Search,71.66,Standard,18,13.666666666666666,23.0,17.153333333333336,7.0,0.566,0,1.0,2,0,359.82
C000282,47,Canada,Affiliate,57.89,Premium,30,26.666666666666668,35.0,21.23333333333333,12.666666666666666,0.954,2,0.9333333333333333,8,0,839.72
C000283,30,France,Email,41.1,Premium,30,18.333333333333332,21.0,13.11,7.333333333333333,0.627,0,1.0,2,0,1199.7
C000284,41,France,Social Media,32.61,Basic,1,7.0,12.0,2.99,1.0,0.285,0,1.0,0,1,9.99
C000285,36,US,Affiliate,53.84,Premium,11,8.0,13.666666666666666,7.923333333333333,4.0,0.443,0,1.0,2,0,439.89
C000286,45,US,Social Media,52.47,Standard,1,9.0,19.0,16.39,2.0,0.427,0,1.0,0,1,19.99
C000287,44,US,Referral,55.39,Premium,22,13.666666666666666,10.666666666666666,14.766666666666666,3.3333333333333335,0.495,1,0.9545454545454546,3,0,839.79
C000288,23,Canada,Email,34.96,Basic,1,19.0,25.0,32.11,11.0,0.853,0,1.0,0,1,9.99
C000289,63,Australia,Organic,16.37,Basic,1,5.0,10.0,2.27,1.0,0.183,0,1.0,0,1,9.99
C000290,48,Australia,Paid Search,59.63,Basic,28,18.333333333333332,35.333333333333336,13.753333333333332,7.666666666666667,0.747,0,1.0,2,0,319.72
C000291,23,US,Affiliate,38.76,Standard,27,24.666666666666668,28.666666666666668,22.44666666666667,4.0,0.802,1,0.9629629629629629,2,0,519.74
C000292,64,France,Paid Search,108.45,Standard,2,7.5,20.0,12.899999999999999,2.5,0.375,0,1.0,0,1,39.98
C000293,37,US,Referral,24.45,Basic,4,11.333333333333334,15.666666666666666,8.11,3.6666666666666665,0.303,0,1.0,0,1,39.96
C000294,47,US,Paid Search,79.39,Standard,3,12.666666666666666,24.666666666666668,10.716666666666667,4.666666666666667,0.537,0,1.0,1,1,59.97
C000295,50,France,Referral,43.87,Basic,11,12.333333333333334,17.666666666666668,11.096666666666666,4.333333333333333,0.435,0,1.0,0,1,159.89
C000296,57,Canada,Affiliate,25.74,Basic,32,19.0,20.0,31.74666666666667,10.0,0.93,1,0.96875,6,1,379.69
C000297,23,France,Email,36.66,Standard,5,14.333333333333334,24.666666666666668,23.906666666666666,7.666666666666667,0.773,0,1.0,1,1,99.95
C000298,50,France,Organic,29.07,Standard,2,15.0,20.0,11.665000000000001,2.0,0.45,0,1.0,0,1,39.98
C000299,42,Canada,Referral,54.93,Basic,3,12.333333333333334,19.0,12.020000000000001,4.666666666666667,0.472,0,1.0,0,1,29.97
C000300,40,UK,Affiliate,20.65,Standard,24,21.666666666666668,26.333333333333332,27.51,6.0,0.723,0,1.0,3,0,479.76
C000301,39,UK,Affiliate,24.15,Standard,1,6.0,15.0,10.77,6.0,0.429,0,1.0,0,1,19.99
C000302,29,Australia,Social Media,57.3,Standard,1,4.0,15.0,4.16,0.0,0.257,0,1.0,0,1,19.99
C000303,26,US,Affiliate,39.14,Basic,1,7.0,6.0,3.38,0.0,0.201,0,1.0,0,1,9.99
C000304,30,US,Organic,15.87,Basic,34,31.0,32.333333333333336,18.470000000000002,4.666666666666667,0.699,0,1.0,1,0,579.66
C000305,52,Germany,Social Media,55.77,Premium,16,16.666666666666668,32.666666666666664,12.693333333333333,5.0,0.58,0,1.0,1,0,639.84
C000306,40,US,Organic,25.07,Basic,27,21.0,32.0,30.513333333333335,7.666666666666667,0.691,2,0.9259259259259259,1,0,329.75
C000307,45,Germany,Social Media,43.66,Standard,8,10.666666666666666,14.333333333333334,9.883333333333333,3.3333333333333335,0.518,0,1.0,0,1,159.92
C000308,62,Germany,Referral,33.56,Basic,12,16.333333333333332,19.0,18.11666666666667,3.0,0.742,0,1.0,2,0,119.88
C000309,45,US,Email,30.67,Basic,1,13.0,12.0,11.98,4.0,0.445,0,1.0,0,1,9.99
C000310,36,Canada,Email,59.8,Basic,2,3.5,4.5,3.185,1.0,0.165,0,1.0,0,0,29.98
C000311,46,France,Organic,16.56,Basic,4,21.0,31.0,16.236666666666665,6.0,0.589,1,0.75,1,1,29.97
C000312,20,Australia,Paid Search,98.28,Basic,1,25.0,18.0,23.96,8.0,0.62,0,1.0,0,1,9.99
C000313,21,US,Email,59.93,Basic,5,12.666666666666666,13.0,12.0,3.0,0.297,0,1.0,0,0,49.95
C000314,65,Australia,Affiliate,36.25,Standard,3,19.666666666666668,32.666666666666664,13.076666666666668,2.6666666666666665,0.738,0,1.0,1,1,59.97
C000315,46,US,Organic,12.86,Standard,2,15.0,11.0,12.535,4.5,0.388,0,1.0,0,0,39.98
C000316,41,Germany,Organic,14.72,Standard,1,6.0,9.0,5.15,1.0,0.317,0,1.0,0,0,19.99
C000317,41,Canada,Organic,22.1,Standard,31,22.0,33.0,25.24,4.666666666666667,0.969,0,1.0,5,0,619.69
C000318,43,Canada,Organic,21.48,Standard,29,22.333333333333332,34.666666666666664,21.830000000000002,4.333333333333333,0.808,1,0.9655172413793104,0,0,559.72
C000319,65,UK,Social Media,42.48,Basic,2,8.0,12.0,6.77,3.0,0.274,0,1.0,0,1,19.98
C000320,34,Canada,Email,35.48,Standard,2,7.0,9.0,5.199999999999999,2.0,0.258,0,1.0,0,0,39.98
C000321,49,UK,Paid Search,119.75,Basic,8,18.0,30.666666666666668,25.30666666666667,5.666666666666667,0.814,0,1.0,0,1,89.92
C000322,63,Germany,Paid Search,109.7,Basic,2,3.5,4.5,6.105,0.5,0.179,0,1.0,0,1,19.98
C000323,60,Canada,Affiliate,58.7,Premium,3,7.0,15.666666666666666,7.513333333333333,2.3333333333333335,0.359,0,1.0,0,0,119.97
C000324,28,Australia,Email,41.69,Premium,11,12.666666666666666,15.666666666666666,15.959999999999999,3.0,0.431,0,1.0,1,1,439.89
C000325,25,UK,Paid Search,105.56,Standard,1,6.0,14.0,6.69,2.0,0.302,0,1.0,0,1,19.99
C000326,53,France,Paid Search,105.33,Basic,1,2.0,5.0,3.69,0.0,0.14,1,0.0,0,1,0.0
C000327,57,US,Referral,52.15,Standard,19,12.333333333333334,16.666666666666668,10.726666666666667,1.6666666666666667,0.456,0,1.0,0,0,379.81
C000328,48,France,Social Media,49.91,Standard,1,5.0,11.0,2.2,2.0,0.192,0,1.0,0,1,19.99
C000329,38,Australia,Referral,52.93,Basic,30,18.333333333333332,38.0,14.926666666666668,4.666666666666667,0.769,0,1.0,3,0,409.7
C000330,26,France,Referral,38.63,Standard,10,20.666666666666668,23.333333333333332,13.263333333333334,7.0,0.626,1,0.9,0,1,179.91
C000331,45,France,Email,27.28,Premium,3,10.666666666666666,22.333333333333332,14.403333333333334,5.666666666666667,0.523,0,1.0,1,1,119.97
C000332,28,Canada,Organic,20.36,Basic,1,4.0,12.0,7.05,2.0,0.291,0,1.0,0,1,9.99
C000333,36,US,Social Media,77.37,Standard,18,30.0,37.333333333333336,19.023333333333333,7.333333333333333,0.849,0,1.0,1,1,359.82
C000334,26,Australia,Paid Search,94.45,Standard,2,7.5,15.5,16.775,3.0,0.408,0,1.0,0,1,39.98
C000335,28,France,Email,41.34,Standard,2,11.0,11.0,12.02,2.0,0.321,0,1.0,0,0,39.98
C000336,56,Canada,Paid Search,61.98,Standard,5,9.333333333333334,15.0,7.223333333333333,1.6666666666666667,0.287,0,1.0,0,1,99.95
C000337,20,Australia,Organic,26.5,Basic,3,2.6666666666666665,6.0,4.430000000000001,0.3333333333333333,0.149,0,1.0,0,1,29.97
C000338,44,France,Social Media,62.56,Standard,2,8.0,15.5,5.82,2.5,0.33,0,1.0,0,0,39.98
C000339,36,Australia,Organic,19.96,Standard,3,14.333333333333334,19.666666666666668,15.676666666666668,5.0,0.523,0,1.0,0,1,59.97
C000340,43,Canada,Referral,29.8,Standard,1,6.0,10.0,5.24,1.0,0.186,0,1.0,0,1,19.99
C000341,44,Germany,Organic,23.77,Basic,2,17.5,15.5,7.75,2.5,0.446,0,1.0,1,1,19.98
C000342,63,Canada,Paid Search,73.81,Basic,1,7.0,12.0,12.64,4.0,0.456,0,1.0,0,1,9.99
C000343,53,US,Referral,25.23,Basic,14,19.333333333333332,24.0,19.896666666666665,8.333333333333334,0.632,1,0.9285714285714286,4,1,129.87
C000344,33,UK,Paid Search,82.65,Basic,27,31.333333333333332,25.666666666666668,24.89,8.666666666666666,1.0,0,1.0,1,0,339.73
C000345,57,Germany,Organic,15.8,Basic,3,16.666666666666668,26.0,25.493333333333336,7.0,0.792,0,1.0,1,1,29.97
C000346,64,Canada,Paid Search,106.94,Premium,5,7.666666666666667,11.333333333333334,8.103333333333333,3.6666666666666665,0.287,0,1.0,2,1,199.95
C000347,49,Canada,Paid Search,84.88,Standard,2,25.0,22.0,34.25,8.5,0.727,0,1.0,0,1,39.98
C000348,47,UK,Organic,11.8,Basic,9,15.0,22.333333333333332,17.433333333333334,4.666666666666667,0.622,0,1.0,0,1,89.91
C000349,49,France,Email,34.12,Basic,5,9.333333333333334,14.666666666666666,7.696666666666668,2.3333333333333335,0.329,0,1.0,0,1,79.95
C000350,24,Germany,Affiliate,38.82,Standard,6,14.0,18.0,12.623333333333333,3.6666666666666665,0.468,0,1.0,0,1,119.94
C000351,41,US,Social Media,66.38,Standard,1,6.0,7.0,5.34,1.0,0.213,0,1.0,0,1,19.99
C000352,53,Canada,Organic,21.41,Basic,4,9.666666666666666,10.333333333333334,6.123333333333334,2.6666666666666665,0.294,0,1.0,1,0,39.96
C000353,35,France,Referral,40.17,Standard,9,14.0,15.666666666666666,13.443333333333333,3.6666666666666665,0.441,0,1.0,0,1,179.91
C000354,43,Canada,Email,24.75,Premium,2,8.0,16.5,10.04,3.0,0.321,0,1.0,0,1,79.98
C000355,30,France,Email,57.56,Standard,15,12.666666666666666,24.0,18.28333333333333,3.6666666666666665,0.461,0,1.0,1,0,299.85
C000356,26,Australia,Referral,40.0,Basic,2,3.5,2.5,1.6099999999999999,0.5,0.117,0,1.0,0,0,19.98
C000357,50,UK,Referral,40.77,Basic,2,5.0,3.5,3.395,1.5,0.158,0,1.0,0,1,19.98
C000358,57,Australia,Email,32.74,Basic,8,20.0,32.0,20.41,4.333333333333333,0.74,0,1.0,1,1,129.92
C000359,52,Germany,Email,33.45,Standard,18,18.666666666666668,16.0,14.053333333333333,4.333333333333333,0.517,0,1.0,0,0,359.82
C000360,39,Australia,Social Media,53.74,Basic,1,17.0,17.0,28.72,7.0,0.677,1,0.0,0,1,0.0
C000361,64,Australia,Referral,43.35,Standard,24,24.666666666666668,37.333333333333336,28.386666666666667,6.666666666666667,0.776,2,0.9166666666666666,4,1,439.78
C000362,59,France,Organic,21.94,Basic,6,9.666666666666666,14.0,12.203333333333333,3.6666666666666665,0.419,0,1.0,1,0,59.94
C000363,28,France,Paid Search,100.5,Standard,1,8.0,19.0,7.11,1.0,0.368,0,1.0,0,1,19.99
C000364,27,Australia,Affiliate,44.79,Standard,5,18.666666666666668,20.333333333333332,20.686666666666667,3.3333333333333335,0.63,0,1.0,0,1,99.95
C000365,30,US,Organic,21.45,Standard,20,13.666666666666666,15.666666666666666,15.910000000000002,8.666666666666666,0.636,0,1.0,1,1,399.8
C000366,31,Germany,Social Media,50.94,Basic,1,6.0,8.0,17.06,3.0,0.386,0,1.0,0,1,9.99
C000367,65,Australia,Email,56.82,Premium,1,6.0,7.0,6.09,2.0,0.188,0,1.0,0,0,39.99
C000368,38,Australia,Affiliate,25.52,Basic,5,13.0,16.666666666666668,7.75,2.3333333333333335,0.477,0,1.0,1,1,49.95
C000369,47,France,Email,35.07,Premium,4,4.0,4.0,4.206666666666667,1.3333333333333333,0.174,0,1.0,0,1,159.96
C000370,64,Australia,Email,34.17,Standard,5,16.666666666666668,40.666666666666664,31.25666666666667,6.666666666666667,0.97,0,1.0,0,1,99.95
C000371,33,Canada,Affiliate,30.57,Basic,24,28.333333333333332,48.0,26.756666666666664,2.6666666666666665,0.829,0,1.0,3,1,439.76
C000372,37,Canada,Social Media,41.24,Premium,7,15.666666666666666,20.0,11.036666666666667,6.666666666666667,0.509,0,1.0,0,0,279.93
C000373,40,France,Affiliate,48.2,Basic,36,27.333333333333332,34.0,34.92333333333333,6.333333333333333,0.853,1,0.9722222222222222,6,0,609.65
C000374,42,Germany,Social Media,36.09,Standard,3,20.0,19.333333333333332,15.603333333333333,4.666666666666667,0.679,0,1.0,0,1,59.97
C000375,63,US,Paid Search,70.33,Basic,2,9.5,9.5,8.925,3.0,0.293,0,1.0,0,1,19.98
C000376,31,UK,Referral,46.24,Standard,3,6.666666666666667,12.333333333333334,8.08,0.6666666666666666,0.318,0,1.0,1,1,59.97
C000377,26,US,Social Media,76.65,Standard,14,12.0,18.333333333333332,12.700000000000001,4.333333333333333,0.391,0,1.0,2,0,279.86
C000378,60,France,Affiliate,43.47,Basic,26,31.333333333333332,39.666666666666664,22.376666666666665,6.666666666666667,0.901,1,0.9615384615384616,2,1,439.75
C000379,39,Australia,Affiliate,29.31,Basic,2,19.0,22.5,14.325,6.0,0.478,0,1.0,0,1,19.98
C000380,53,UK,Organic,23.62,Basic,6,6.333333333333333,8.666666666666666,5.2299999999999995,1.6666666666666667,0.215,0,1.0,0,1,69.94
C000381,48,Australia,Affiliate,57.4,Premium,11,27.666666666666668,45.666666666666664,25.560000000000002,7.666666666666667,0.901,0,1.0,0,1,439.89
C000382,23,Australia,Social Media,46.06,Standard,4,10.333333333333334,12.0,7.766666666666667,3.0,0.325,0,1.0,1,1,79.96
C000383,20,UK,Paid Search,87.46,Standard,1,5.0,10.0,14.75,1.0,0.333,0,1.0,0,1,19.99
C000384,43,Germany,Paid Search,115.37,Basic,6,4.666666666666667,6.666666666666667,3.7933333333333334,1.0,0.142,0,1.0,0,1,59.94
C000385,20,US,Affiliate,58.49,Premium,1,20.0,28.0,13.8,2.0,0.49,0,1.0,0,1,39.99
C000386,39,Canada,Email,44.11,Premium,14,19.0,21.333333333333332,16.72,2.6666666666666665,0.527,0,1.0,1,0,559.86
C000387,26,France,Affiliate,41.73,Basic,1,14.0,13.0,4.35,1.0,0.403,0,1.0,0,1,9.99
C000388,28,Australia,Social Media,39.64,Basic,29,26.333333333333332,26.666666666666668,27.816666666666663,3.3333333333333335,0.785,1,0.9655172413793104,4,0,339.72
C000389,65,Canada,Affiliate,30.29,Basic,14,18.666666666666668,21.666666666666668,13.29,4.333333333333333,0.596,0,1.0,2,0,139.86
C000390,57,Australia,Email,46.98,Basic,1,26.0,39.0,25.41,3.0,0.907,0,1.0,0,1,9.99
C000391,60,US,Referral,40.61,Basic,2,10.5,19.5,11.485,3.5,0.392,0,1.0,0,1,19.98
C000392,18,Canada,Paid Search,83.42,Premium,1,3.0,4.0,3.03,0.0,0.16,0,1.0,0,1,39.99
C000393,39,Canada,Paid Search,81.27,Basic,1,5.0,10.0,4.57,1.0,0.215,0,1.0,0,1,9.99
C000394,41,Australia,Affiliate,42.92,Basic,21,16.666666666666668,21.333333333333332,24.99,7.0,0.848,1,0.9523809523809523,1,1,259.8
C000395,28,Germany,Organic,23.36,Basic,2,6.0,7.5,5.845000000000001,2.0,0.179,0,1.0,0,1,19.98
C000396,58,Canada,Affiliate,50.79,Standard,15,12.333333333333334,17.333333333333332,9.656666666666666,5.666666666666667,0.52,0,1.0,0,1,299.85
C000397,48,UK,Email,28.83,Premium,8,15.0,18.333333333333332,10.600000000000001,4.0,0.41,0,1.0,0,1,319.92
C000398,62,France,Affiliate,59.55,Basic,27,21.0,29.333333333333332,20.97,6.0,0.729,0,1.0,4,0,409.73
C000399,33,Australia,Email,52.08,Standard,26,19.333333333333332,50.333333333333336,27.136666666666667,6.333333333333333,0.916,0,1.0,2,0,519.74
C000400,41,US,Organic,20.51,Standard,2,3.5,6.0,4.115,1.0,0.113,0,1.0,0,1,39.98
C000401,50,UK,Organic,11.24,Standard,23,8.333333333333334,15.0,9.44,3.3333333333333335,0.342,0,1.0,3,0,459.77
C000402,51,Germany,Email,25.99,Basic,26,28.666666666666668,26.666666666666668,25.69333333333333,10.0,1.0,0,1.0,5,1,259.74
C000403,23,France,Affiliate,28.22,Standard,8,23.333333333333332,38.666666666666664,22.743333333333336,4.666666666666667,0.627,0,1.0,1,1,159.92
