event_id,customer_id,event_date,event_type,plan,amount,payment_success,month_number
498,C000055,2023-12-11,payment,Premium,39.99,True,9
499,C000055,2024-01-10,payment,Premium,39.99,True,10
500,C000055,2024-01-10,churn,Premium,0.0,False,10
501,C000056,2022-08-07,payment,Premium,39.99,True,1
502,C000056,2022-09-06,payment,Premium,39.99,True,2
503,C000056,2022-10-06,payment,Premium,39.99,True,3
504,C000056,2022-11-05,payment,Premium,39.99,True,4
505,C000056,2022-12-05,payment,Premium,39.99,True,5
506,C000056,2023-01-04,payment,Premium,39.99,True,6
507,C000056,2023-02-03,payment,Premium,39.99,True,7
508,C000056,2023-03-05,payment,Premium,39.99,True,8
509,C000056,2023-04-04,payment,Premium,39.99,True,9
510,C000056,2023-05-04,payment,Premium,39.99,True,10
511,C000056,2023-05-04,churn,Premium,0.0,False,10
512,C000057,2023-01-14,payment,Standard,19.99,True,1
513,C000057,2023-02-13,payment,Standard,19.99,True,2
514,C000057,2023-03-15,payment,Standard,19.99,True,3
515,C000057,2023-04-14,payment,Standard,19.99,True,4
516,C000057,2023-05-14,payment,Standard,19.99,True,5
517,C000057,2023-06-13,payment,Standard,19.99,True,6
518,C000057,2023-07-13,payment,Standard,19.99,True,7
519,C000057,2023-08-12,payment,Standard,19.99,True,8
520,C000057,2023-09-11,payment,Standard,19.99,True,9
521,C000057,2023-10-11,payment,Standard,19.99,True,10
522,C000057,2023-11-10,payment,Standard,19.99,True,11
523,C000057,2023-12-10,payment,Standard,19.99,True,12
524,C000057,2024-01-09,payment,Standard,19.99,True,13
525,C000057,2024-02-08,payment,Standard,19.99,True,14
526,C000057,2024-03-09,payment,Standard,19.99,True,15
527,C000057,2024-04-08,payment,Standard,19.99,True,16
528,C000057,2024-05-08,payment,Standard,19.99,True,17
529,C000057,2024-06-07,payment,Standard,19.99,True,18
530,C000057,2024-07-07,payment,Standard,19.99,True,19
531,C000057,2024-08-06,payment,Standard,19.99,True,20
532,C000057,2024-09-05,payment,Standard,19.99,True,21
533,C000057,2024-10-05,payment,Standard,19.99,True,22
534,C000057,2024-11-04,payment,Standard,19.99,True,23
535,C000057,2024-12-04,payment,Standard,19.99,True,24
536,C000057,2025-01-03,payment,Standard,19.99,True,25
537,C000057,2025-02-02,payment,Standard,19.99,True,26
538,C000058,2023-09-19,payment,Standard,19.99,True,1
539,C000058,2023-10-19,payment,Standard,19.99,False,2
540,C000058,2023-10-19,churn,Standard,0.0,False,2
541,C000059,2023-11-11,payment,Basic,9.99,True,1
542,C000059,2023-12-11,payment,Basic,9.99,True,2
543,C000059,2024-01-10,payment,Standard,19.99,True,3
544,C000059,2024-02-09,payment,Standard,19.99,True,4
545,C000059,2024-03-10,payment,Standard,19.99,True,5
546,C000059,2024-04-09,payment,Standard,19.99,True,6
547,C000059,2024-05-09,payment,Standard,19.99,True,7
548,C000059,2024-06-08,payment,Standard,19.99,True,8
549,C000059,2024-07-08,payment,Standard,19.99,True,9
550,C000059,2024-08-07,payment,Standard,19.99,True,10
551,C000059,2024-09-06,payment,Standard,19.99,True,11
552,C000059,2024-10-06,payment,Standard,19.99,True,12
553,C000059,2024-11-05,payment,Standard,19.99,True,13
554,C000059,2024-12-05,payment,Standard,19.99,True,14
555,C000059,2025-01-04,payment,Standard,19.99,True,15
556,C000059,2025-02-03,payment,Standard,19.99,True,16
557,C000059,2025-03-05,payment,Standard,19.99,True,17
558,C000059,2025-04-04,payment,Standard,19.99,True,18
559,C000059,2025-05-04,payment,Standard,19.99,True,19
560,C000059,2025-05-04,churn,Standard,0.0,False,19
561,C000060,2023-07-21,payment,Standard,19.99,True,1
562,C000060,2023-08-20,payment,Standard,19.99,True,2
563,C000060,2023-08-20,churn,Standard,0.0,False,2
564,C000061,2022-07-28,payment,Basic,9.99,True,1
565,C000061,2022-08-27,payment,Basic,9.99,True,2
566,C000061,2022-09-26,payment,Standard,19.99,True,3
567,C000061,2022-10-26,payment,Standard,19.99,True,4
568,C000061,2022-11-25,payment,Standard,19.99,True,5
569,C000061,2022-12-25,payment,Standard,19.99,True,6
570,C000061,2023-01-24,payment,Standard,19.99,True,7
571,C000061,2023-02-23,payment,Standard,19.99,True,8
572,C000061,2023-03-25,payment,Standard,19.99,True,9
573,C000061,2023-04-24,payment,Standard,19.99,True,10
574,C000061,2023-05-24,payment,Standard,19.99,True,11
575,C000061,2023-06-23,payment,Standard,19.99,True,12
576,C000061,2023-07-23,payment,Standard,19.99,True,13
577,C000061,2023-08-22,payment,Standard,19.99,True,14
578,C000061,2023-09-21,payment,Standard,19.99,True,15
579,C000061,2023-10-21,payment,Standard,19.99,False,16
580,C000061,2023-10-21,churn,Standard,0.0,False,16
581,C000062,2022-02-22,payment,Standard,19.99,True,1
582,C000062,2022-03-24,payment,Standard,19.99,True,2
583,C000062,2022-04-23,payment,Standard,19.99,True,3
584,C000062,2022-05-23,payment,Standard,19.99,True,4
585,C000062,2022-06-22,payment,Standard,19.99,True,5
586,C000062,2022-06-22,churn,Standard,0.0,False,5
587,C000063,2022-12-08,payment,Basic,9.99,True,1
588,C000063,2023-01-07,payment,Basic,9.99,True,2
589,C000063,2023-02-06,payment,Basic,9.99,True,3
590,C000063,2023-03-08,payment,Basic,9.99,True,4
591,C000063,2023-04-07,payment,Basic,9.99,True,5
592,C000063,2023-05-07,payment,Basic,9.99,True,6
593,C000063,2023-06-06,payment,Basic,9.99,True,7
594,C000063,2023-07-06,payment,Basic,9.99,True,8
595,C000063,2023-08-05,payment,Basic,9.99,True,9
596,C000063,2023-09-04,payment,Basic,9.99,True,10
597,C000063,2023-10-04,payment,Basic,9.99,True,11
598,C000063,2023-11-03,payment,Basic,9.99,True,12
599,C000063,2023-12-03,payment,Basic,9.99,True,13
600,C000063,2024-01-02,payment,Basic,9.99,True,14
601,C000063,2024-02-01,payment,Basic,9.99,True,15
602,C000063,2024-03-02,payment,Basic,9.99,True,16
603,C000063,2024-04-01,payment,Basic,9.99,True,17
604,C000063,2024-05-01,payment,Basic,9.99,True,18
605,C000063,2024-05-31,payment,Basic,9.99,True,19
606,C000063,2024-06-30,payment,Basic,9.99,True,20
607,C000063,2024-07-30,payment,Basic,9.99,True,21
608,C000063,2024-07-30,churn,Basic,0.0,False,21
609,C000064,2023-07-19,payment,Basic,9.99,True,1
610,C000064,2023-08-18,payment,Basic,9.99,True,2
611,C000064,2023-08-18,churn,Basic,0.0,False,2
612,C000065,2022-06-02,payment,Basic,9.99,True,1
613,C000065,2022-07-02,payment,Standard,19.99,True,2
614,C000065,2022-08-01,payment,Standard,19.99,True,3
615,C000065,2022-08-01,churn,Standard,0.0,False,3
616,C000066,2023-03-17,payment,Basic,9.99,True,1
617,C000066,2023-04-16,payment,Basic,9.99,True,2
618,C000066,2023-05-16,payment,Basic,9.99,True,3
619,C000066,2023-06-15,payment,Basic,9.99,True,4
620,C000066,2023-07-15,payment,Basic,9.99,True,5
621,C000066,2023-08-14,payment,Basic,9.99,True,6
622,C000066,2023-09-13,payment,Basic,9.99,True,7
623,C000066,2023-10-13,payment,Basic,9.99,True,8
624,C000066,2023-10-13,churn,Basic,0.0,False,8
625,C000067,2022-08-04,payment,Basic,9.99,True,1
626,C000067,2022-09-03,payment,Basic,9.99,True,2
627,C000067,2022-10-03,payment,Basic,9.99,True,3
628,C000067,2022-11-02,payment,Basic,9.99,True,4
629,C000067,2022-12-02,payment,Basic,9.99,True,5
630,C000067,2023-01-01,payment,Basic,9.99,True,6
631,C000067,2023-01-31,payment,Basic,9.99,True,7
632,C000067,2023-03-02,payment,Basic,9.99,True,8
633,C000067,2023-04-01,payment,Basic,9.99,True,9
634,C000067,2023-04-01,churn,Basic,0.0,False,9
635,C000068,2023-09-28,payment,Premium,39.99,True,1
636,C000068,2023-10-28,payment,Premium,39.99,True,2
637,C000068,2023-11-27,payment,Premium,39.99,True,3
638,C000068,2023-12-27,payment,Premium,39.99,True,4
639,C000068,2024-01-26,payment,Premium,39.99,True,5
640,C000068,2024-02-25,payment,Premium,39.99,True,6
641,C000068,2024-03-26,payment,Premium,39.99,True,7
642,C000068,2024-04-25,payment,Premium,39.99,True,8
643,C000068,2024-05-25,payment,Premium,39.99,True,9
644,C000068,2024-06-24,payment,Premium,39.99,True,10
645,C000068,2024-06-24,churn,Standard,0.0,False,10
646,C000069,2023-02-27,payment,Premium,39.99,True,1
647,C000069,2023-03-29,payment,Premium,39.99,True,2
648,C000069,2023-04-28,payment,Premium,39.99,True,3
649,C000069,2023-05-28,payment,Premium,39.99,False,4
650,C000069,2023-06-27,payment,Premium,39.99,True,5
651,C000069,2023-07-27,payment,Premium,39.99,True,6
652,C000069,2023-08-26,payment,Premium,39.99,True,7
653,C000069,2023-09-25,payment,Premium,39.99,True,8
654,C000069,2023-10-25,payment,Standard,19.99,True,9
655,C000069,2023-10-25,churn,Standard,0.0,False,9
656,C000070,2022-09-12,payment,Standard,19.99,True,1
657,C000070,2022-10-12,payment,Standard,19.99,True,2
658,C000070,2022-11-11,payment,Standard,19.99,True,3
659,C000070,2022-12-11,payment,Standard,19.99,True,4
660,C000070,2023-01-10,payment,Standard,19.99,True,5
661,C000070,2023-02-09,payment,Standard,19.99,True,6
662,C000070,2023-03-11,payment,Standard,19.99,False,7
663,C000070,2023-04-10,payment,Standard,19.99,True,8
664,C000070,2023-05-10,payment,Standard,19.99,True,9
665,C000070,2023-06-09,payment,Standard,19.99,True,10
666,C000070,2023-07-09,payment,Standard,19.99,True,11
667,C000070,2023-08-08,payment,Standard,19.99,True,12
668,C000070,2023-09-07,payment,Standard,19.99,True,13
669,C000070,2023-10-07,payment,Standard,19.99,True,14
670,C000070,2023-11-06,payment,Standard,19.99,True,15
671,C000070,2023-12-06,payment,Standard,19.99,True,16
672,C000070,2024-01-05,payment,Standard,19.99,True,17
673,C000070,2024-02-04,payment,Standard,19.99,True,18
674,C000070,2024-03-05,payment,Standard,19.99,True,19
675,C000070,2024-04-04,payment,Standard,19.99,True,20
676,C000070,2024-05-04,payment,Standard,19.99,True,21
677,C000070,2024-06-03,payment,Standard,19.99,True,22
678,C000070,2024-07-03,payment,Standard,19.99,True,23
679,C000070,2024-08-02,payment,Standard,19.99,True,24
680,C000070,2024-09-01,payment,Standard,19.99,True,25
681,C000070,2024-10-01,payment,Standard,19.99,True,26
682,C000070,2024-10-31,payment,Standard,19.99,True,27
683,C000071,2023-04-27,payment,Premium,39.99,True,1
684,C000071,2023-04-27,churn,Premium,0.0,False,1
685,C000072,2022-08-22,payment,Basic,9.99,True,1
686,C000072,2022-09-21,payment,Basic,9.99,True,2
687,C000072,2022-10-21,payment,Basic,9.99,False,3
688,C000072,2022-11-20,payment,Basic,9.99,False,4
689,C000072,2022-12-20,payment,Basic,9.99,True,5
690,C000072,2023-01-19,payment,Basic,9.99,True,6
691,C000072,2023-01-19,churn,Basic,0.0,False,6
692,C000073,2022-03-13,payment,Standard,19.99,True,1
693,C000073,2022-04-12,payment,Standard,19.99,True,2
694,C000073,2022-05-12,payment,Standard,19.99,True,3
695,C000073,2022-06-11,payment,Standard,19.99,True,4
696,C000073,2022-07-11,payment,Standard,19.99,True,5
697,C000073,2022-08-10,payment,Standard,19.99,True,6
698,C000073,2022-09-09,payment,Standard,19.99,True,7
699,C000073,2022-10-09,payment,Standard,19.99,True,8
700,C000073,2022-11-08,payment,Standard,19.99,True,9
701,C000073,2022-12-08,payment,Standard,19.99,True,10
702,C000073,2023-01-07,payment,Standard,19.99,True,11
703,C000073,2023-02-06,payment,Standard,19.99,True,12
704,C000073,2023-03-08,payment,Standard,19.99,True,13
705,C000073,2023-04-07,payment,Standard,19.99,True,14
706,C000073,2023-05-07,payment,Standard,19.99,True,15
707,C000073,2023-06-06,payment,Standard,19.99,True,16
708,C000073,2023-07-06,payment,Standard,19.99,True,17
709,C000073,2023-08-05,payment,Standard,19.99,True,18
710,C000073,2023-09-04,payment,Standard,19.99,True,19
711,C000073,2023-10-04,payment,Standard,19.99,True,20
712,C000073,2023-11-03,payment,Standard,19.99,True,21
713,C000073,2023-12-03,payment,Standard,19.99,True,22
714,C000073,2024-01-02,payment,Standard,19.99,True,23
715,C000073,2024-02-01,payment,Standard,19.99,True,24
716,C000073,2024-03-02,payment,Standard,19.99,True,25
717,C000073,2024-04-01,payment,Standard,19.99,True,26
718,C000074,2022-12-06,payment,Premium,39.99,True,1
719,C000074,2022-12-06,churn,Premium,0.0,False,1
720,C000075,2022-09-29,payment,Basic,9.99,True,1
721,C000075,2022-10-29,payment,Standard,19.99,True,2
722,C000075,2022-11-28,payment,Standard,19.99,True,3
723,C000075,2022-12-28,payment,Standard,19.99,True,4
724,C000075,2022-12-28,churn,Standard,0.0,False,4
725,C000076,2023-03-23,payment,Basic,9.99,True,1
726,C000076,2023-03-23,churn,Basic,0.0,False,1
727,C000077,2022-09-18,payment,Basic,9.99,True,1
728,C000077,2022-10-18,payment,Basic,9.99,True,2
729,C000077,2022-10-18,churn,Basic,0.0,False,2
730,C000078,2023-11-18,payment,Basic,9.99,True,1
731,C000078,2023-12-18,payment,Basic,9.99,True,2
732,C000078,2024-01-17,payment,Basic,9.99,True,3
733,C000078,2024-02-16,payment,Basic,9.99,True,4
734,C000078,2024-03-17,payment,Basic,9.99,True,5
735,C000078,2024-04-16,payment,Standard,19.99,False,6
736,C000078,2024-05-16,payment,Standard,19.99,True,7
737,C000078,2024-06-15,payment,Standard,19.99,True,8
738,C000078,2024-07-15,payment,Standard,19.99,True,9
739,C000078,2024-08-14,payment,Standard,19.99,True,10
740,C000078,2024-09-13,payment,Standard,19.99,True,11
741,C000078,2024-09-13,churn,Standard,0.0,False,11
742,C000079,2023-10-01,payment,Basic,9.99,True,1
743,C000079,2023-10-31,payment,Basic,9.99,True,2
744,C000079,2023-11-30,payment,Basic,9.99,True,3
745,C000079,2023-12-30,payment,Basic,9.99,True,4
746,C000079,2024-01-29,payment,Basic,9.99,True,5
747,C000079,2024-02-28,payment,Basic,9.99,True,6
748,C000079,2024-03-29,payment,Basic,9.99,True,7
749,C000079,2024-04-28,payment,Basic,9.99,True,8
750,C000079,2024-04-28,churn,Standard,0.0,False,8
751,C000080,2022-11-13,payment,Basic,9.99,True,1
752,C000080,2022-12-13,payment,Basic,9.99,True,2
753,C000080,2023-01-12,payment,Basic,9.99,True,3
754,C000080,2023-02-11,payment,Basic,9.99,True,4
755,C000080,2023-03-13,payment,Basic,9.99,True,5
756,C000080,2023-04-12,payment,Basic,9.99,True,6
757,C000080,2023-05-12,payment,Basic,9.99,True,7
758,C000080,2023-05-12,churn,Basic,0.0,False,7
759,C000081,2022-05-11,payment,Premium,39.99,True,1
760,C000081,2022-06-10,payment,Premium,39.99,True,2
761,C000081,2022-07-10,payment,Premium,39.99,True,3
762,C000081,2022-08-09,payment,Premium,39.99,True,4
763,C000081,2022-09-08,payment,Premium,39.99,True,5
764,C000081,2022-10-08,payment,Premium,39.99,False,6
765,C000081,2022-11-07,payment,Premium,39.99,True,7
766,C000081,2022-11-07,churn,Premium,0.0,False,7
767,C000082,2022-06-28,payment,Basic,9.99,True,1
768,C000082,2022-07-28,payment,Basic,9.99,True,2
769,C000082,2022-07-28,churn,Basic,0.0,False,2
770,C000083,2022-10-21,payment,Standard,19.99,True,1
771,C000083,2022-11-20,payment,Standard,19.99,True,2
772,C000083,2022-12-20,payment,Standard,19.99,True,3
773,C000083,2023-01-19,payment,Standard,19.99,True,4
774,C000083,2023-02-18,payment,Standard,19.99,True,5
775,C000083,2023-03-20,payment,Standard,19.99,True,6
776,C000083,2023-03-20,churn,Standard,0.0,False,6
777,C000084,2023-04-22,payment,Basic,9.99,True,1
778,C000084,2023-05-22,payment,Basic,9.99,True,2
779,C000084,2023-06-21,payment,Basic,9.99,True,3
780,C000084,2023-07-21,payment,Basic,9.99,True,4
781,C000084,2023-08-20,payment,Basic,9.99,True,5
782,C000085,2022-06-23,payment,Standard,19.99,True,1
783,C000085,2022-07-23,payment,Standard,19.99,True,2
784,C000086,2022-12-10,payment,Standard,19.99,True,1
785,C000086,2023-01-09,payment,Standard,19.99,True,2
786,C000086,2023-02-08,payment,Standard,19.99,True,3
787,C000086,2023-02-08,churn,Standard,0.0,False,3
788,C000087,2022-08-19,payment,Basic,9.99,True,1
789,C000087,2022-08-19,churn,Basic,0.0,False,1
790,C000088,2022-03-16,payment,Standard,19.99,True,1
791,C000088,2022-03-16,churn,Standard,0.0,False,1
792,C000089,2023-01-29,payment,Basic,9.99,False,1
793,C000089,2023-02-28,payment,Basic,9.99,True,2
794,C000089,2023-03-30,payment,Basic,9.99,True,3
795,C000089,2023-03-30,churn,Basic,0.0,False,3
796,C000090,2022-04-20,payment,Standard,19.99,True,1
797,C000090,2022-05-20,payment,Standard,19.99,True,2
798,C000090,2022-06-19,payment,Standard,19.99,True,3
799,C000090,2022-07-19,payment,Standard,19.99,True,4
800,C000090,2022-08-18,payment,Standard,19.99,True,5
801,C000090,2022-09-17,payment,Standard,19.99,True,6
802,C000090,2022-10-17,payment,Standard,19.99,True,7
803,C000090,2022-11-16,payment,Standard,19.99,True,8
804,C000090,2022-12-16,payment,Standard,19.99,True,9
805,C000090,2023-01-15,payment,Standard,19.99,True,10
806,C000090,2023-02-14,payment,Standard,19.99,False,11
807,C000090,2023-03-16,payment,Standard,19.99,True,12
808,C000090,2023-04-15,payment,Standard,19.99,True,13
809,C000090,2023-05-15,payment,Standard,19.99,True,14
810,C000090,2023-06-14,payment,Standard,19.99,True,15
811,C000090,2023-07-14,payment,Standard,19.99,True,16
812,C000090,2023-08-13,payment,Standard,19.99,True,17
813,C000090,2023-09-12,payment,Standard,19.99,True,18
814,C000090,2023-10-12,payment,Standard,19.99,True,19
815,C000090,2023-11-11,payment,Standard,19.99,True,20
816,C000090,2023-12-11,payment,Standard,19.99,True,21
817,C000090,2024-01-10,payment,Standard,19.99,True,22
818,C000090,2024-02-09,payment,Standard,19.99,True,23
819,C000090,2024-03-10,payment,Standard,19.99,True,24
820,C000090,2024-04-09,payment,Standard,19.99,True,25
821,C000090,2024-05-09,payment,Standard,19.99,True,26
822,C000091,2023-04-21,payment,Premium,39.99,True,1
823,C000091,2023-05-21,payment,Premium,39.99,True,2
824,C000091,2023-05-21,churn,Premium,0.0,False,2
825,C000092,2022-05-17,payment,Premium,39.99,True,1
826,C000092,2022-05-17,churn,Premium,0.0,False,1
827,C000093,2023-03-30,payment,Premium,39.99,True,1
828,C000093,2023-04-29,payment,Premium,39.99,True,2
829,C000094,2023-04-02,payment,Basic,9.99,True,1
830,C000094,2023-05-02,payment,Basic,9.99,True,2
831,C000094,2023-06-01,payment,Basic,9.99,True,3
832,C000094,2023-07-01,payment,Basic,9.99,True,4
833,C000094,2023-07-01,churn,Basic,0.0,False,4
834,C000095,2023-10-15,payment,Standard,19.99,True,1
835,C000095,2023-11-14,payment,Standard,19.99,True,2
836,C000095,2023-12-14,payment,Standard,19.99,True,3
837,C000095,2024-01-13,payment,Standard,19.99,True,4
838,C000095,2024-02-12,payment,Standard,19.99,True,5
839,C000095,2024-03-13,payment,Standard,19.99,True,6
840,C000095,2024-04-12,payment,Standard,19.99,True,7
841,C000096,2022-10-09,payment,Basic,9.99,True,1
842,C000096,2022-11-08,payment,Basic,9.99,True,2
843,C000096,2022-12-08,payment,Basic,9.99,True,3
844,C000096,2023-01-07,payment,Standard,19.99,True,4
845,C000096,2023-02-06,payment,Standard,19.99,True,5
846,C000096,2023-03-08,payment,Standard,19.99,True,6
847,C000096,2023-04-07,payment,Standard,19.99,True,7
848,C000096,2023-05-07,payment,Standard,19.99,True,8
849,C000096,2023-06-06,payment,Standard,19.99,True,9
850,C000096,2023-07-06,payment,Standard,19.99,True,10
851,C000096,2023-08-05,payment,Standard,19.99,True,11
852,C000096,2023-09-04,payment,Standard,19.99,True,12
853,C000096,2023-10-04,payment,Standard,19.99,True,13
854,C000096,2023-11-03,payment,Standard,19.99,True,14
855,C000096,2023-12-03,payment,Standard,19.99,True,15
856,C000096,2024-01-02,payment,Standard,19.99,True,16
857,C000096,2024-02-01,payment,Standard,19.99,True,17
858,C000096,2024-03-02,payment,Standard,19.99,True,18
859,C000096,2024-04-01,payment,Standard,19.99,True,19
860,C000097,2022-11-24,payment,Basic,9.99,True,1
861,C000097,2022-12-24,payment,Basic,9.99,True,2
862,C000097,2023-01-23,payment,Basic,9.99,True,3
863,C000097,2023-02-22,payment,Basic,9.99,True,4
864,C000097,2023-03-24,payment,Basic,9.99,True,5
865,C000097,2023-04-23,payment,Basic,9.99,True,6
866,C000097,2023-05-23,payment,Basic,9.99,True,7
867,C000097,2023-06-22,payment,Basic,9.99,True,8
868,C000097,2023-07-22,payment,Basic,9.99,True,9
869,C000097,2023-08-21,payment,Basic,9.99,True,10
870,C000097,2023-09-20,payment,Basic,9.99,True,11
871,C000097,2023-10-20,payment,Standard,19.99,True,12
872,C000097,2023-11-19,payment,Standard,19.99,True,13
873,C000097,2023-12-19,payment,Standard,19.99,True,14
874,C000097,2024-01-18,payment,Standard,19.99,True,15
