customer_id,signup_date,acquisition_channel,cac,initial_plan,age,country,churned,ltv
C000400,2023-09-03,Organic,20.51,Standard,41,US,1,39.98
C000401,2023-08-01,Organic,11.24,Standard,50,UK,0,459.77
C000402,2023-08-10,Email,25.99,Basic,51,Germany,1,259.74
C000403,2022-04-30,Affiliate,28.22,Standard,23,France,1,159.92
C000404,2023-04-02,Organic,19.07,Standard,47,France,1,139.93
C000405,2022-03-01,Email,38.5,Standard,64,US,1,199.9
C000406,2023-02-10,Social Media,70.82,Standard,55,US,1,99.95
C000407,2022-02-16,Referral,33.78,Basic,21,US,1,179.88
C000408,2023-04-29,Organic,15.74,Basic,26,Australia,1,179.9
C000409,2023-10-24,Referral,34.98,Premium,46,Germany,0,79.98
C000410,2023-01-20,Organic,23.65,Standard,52,UK,1,19.99
C000411,2023-11-01,Social Media,35.93,Premium,43,France,1,39.99
C000412,2022-05-11,Affiliate,59.15,Standard,19,Canada,0,139.93
C000413,2023-04-20,Affiliate,48.76,Basic,42,UK,0,209.79
C000414,2022-09-11,Referral,33.85,Basic,64,US,1,19.98
C000415,2022-02-02,Affiliate,36.77,Standard,19,UK,1,399.8
C000416,2022-07-31,Organic,12.02,Basic,56,Australia,0,69.93
C000417,2022-02-19,Paid Search,101.84,Basic,32,France,1,19.98
C000418,2022-08-11,Organic,12.8,Premium,32,Australia,1,199.95
C000419,2023-08-13,Social Media,58.87,Standard,38,UK,1,39.98
C000420,2022-11-06,Paid Search,119.0,Standard,44,Canada,1,399.8
C000421,2022-10-09,Organic,21.13,Standard,65,UK,1,299.85
C000422,2023-10-04,Affiliate,37.09,Basic,40,Australia,0,429.72
C000423,2023-11-19,Referral,51.43,Basic,44,Germany,1,0.0
C000424,2022-06-02,Social Media,48.82,Standard,48,UK,1,139.93
C000425,2022-08-19,Social Media,72.88,Basic,47,US,1,9.99
C000426,2023-07-30,Referral,58.71,Standard,26,Germany,1,19.99
C000427,2022-09-06,Social Media,40.17,Standard,46,Canada,1,119.94
C000428,2022-04-05,Email,48.98,Basic,35,Germany,1,49.97
C000429,2023-11-21,Email,44.12,Premium,30,France,1,559.86
C000430,2023-11-19,Email,28.68,Basic,39,Canada,0,9.99
C000431,2022-01-16,Paid Search,115.6,Premium,25,Australia,1,119.97
C000432,2023-05-06,Paid Search,98.69,Standard,43,UK,1,79.96
C000433,2023-07-20,Social Media,68.78,Basic,52,Australia,1,39.96
C000434,2023-01-03,Social Media,43.08,Standard,49,Germany,0,619.69
C000435,2022-04-11,Affiliate,38.78,Standard,31,Canada,1,19.99
C000436,2022-11-17,Referral,21.83,Premium,65,UK,1,519.87
C000437,2022-01-17,Social Media,57.67,Standard,64,Germany,1,39.98
C000438,2022-10-30,Paid Search,63.73,Basic,54,UK,1,29.97
C000439,2023-05-27,Email,46.18,Standard,34,Germany,1,79.96
C000440,2023-10-20,Affiliate,39.62,Basic,40,UK,0,59.94
C000441,2022-05-24,Affiliate,41.86,Basic,52,Australia,0,139.86
C000442,2022-03-02,Email,21.35,Standard,60,US,1,79.96
C000443,2022-01-07,Referral,25.5,Standard,22,Australia,1,99.95
C000444,2022-06-04,Organic,14.37,Basic,21,France,1,89.91
C000445,2023-10-16,Affiliate,57.36,Premium,60,Germany,0,1319.67
C000446,2022-01-17,Organic,20.64,Basic,19,France,0,179.82
C000447,2022-10-09,Email,59.1,Basic,62,Australia,0,379.65
C000448,2023-03-17,Paid Search,57.49,Basic,27,UK,0,49.95
C000449,2022-07-16,Email,41.06,Standard,35,Germany,1,219.89
C000450,2022-03-22,Social Media,77.96,Basic,33,Australia,1,139.86
C000451,2022-08-20,Social Media,64.2,Standard,59,Australia,1,19.99
C000452,2022-02-02,Organic,18.11,Basic,48,US,1,9.99
C000453,2023-10-15,Organic,24.06,Basic,45,Australia,0,19.98
C000454,2022-12-06,Email,59.09,Premium,51,US,1,559.86
C000455,2022-08-24,Paid Search,113.09,Standard,54,Germany,1,79.96
C000456,2022-10-05,Organic,28.48,Standard,35,France,1,59.97
C000457,2023-08-01,Affiliate,21.32,Premium,38,US,0,839.79
C000458,2022-08-01,Email,25.77,Standard,43,US,1,79.96
C000459,2022-11-03,Paid Search,89.48,Standard,42,Australia,1,139.93
C000460,2023-07-08,Social Media,49.19,Standard,62,Australia,0,479.76
C000461,2022-03-22,Email,49.82,Basic,24,Germany,1,79.92
C000462,2022-08-26,Organic,16.81,Standard,56,Germany,1,299.85
C000463,2022-12-01,Organic,22.68,Standard,46,Germany,1,59.97
C000464,2022-08-22,Social Media,57.65,Basic,29,Australia,1,49.96
C000465,2023-08-23,Affiliate,35.2,Standard,36,UK,1,39.98
C000466,2022-03-17,Organic,15.36,Basic,58,UK,0,239.76
C000467,2023-02-03,Social Media,48.04,Basic,37,Germany,1,29.97
C000468,2023-01-04,Social Media,35.11,Basic,45,Germany,1,19.98
C000469,2023-07-25,Email,40.5,Basic,23,Canada,0,519.74
C000470,2023-07-22,Organic,21.94,Standard,42,US,1,39.98
C000471,2022-10-26,Referral,35.51,Basic,53,UK,0,209.84
C000472,2023-08-09,Email,26.78,Basic,26,Canada,0,59.94
C000473,2022-11-05,Social Media,54.66,Basic,45,Canada,0,49.95
C000474,2023-03-08,Social Media,54.21,Basic,34,UK,1,39.96
C000475,2023-10-03,Referral,43.75,Basic,24,UK,0,169.83
C000476,2022-11-08,Organic,28.98,Basic,57,Germany,1,9.99
C000477,2022-12-04,Referral,33.39,Standard,59,France,1,39.98
C000478,2022-05-20,Social Media,46.03,Premium,30,Germany,0,839.79
C000479,2022-11-18,Paid Search,117.52,Premium,36,Australia,0,799.8
C000480,2023-10-11,Referral,58.71,Standard,38,Germany,1,39.98
C000481,2022-10-15,Referral,34.6,Premium,30,France,1,119.97
C000482,2023-07-13,Paid Search,97.72,Standard,64,Germany,1,19.99
C000483,2022-08-03,Referral,51.91,Standard,22,Germany,1,199.9
C000484,2023-11-21,Referral,25.57,Basic,34,Australia,0,439.73
C000485,2022-06-07,Affiliate,36.93,Basic,46,France,1,9.99
C000486,2023-05-06,Email,36.03,Standard,62,Germany,0,559.72
C000487,2023-07-11,Organic,25.81,Basic,52,France,0,329.68
C000488,2023-10-16,Organic,12.19,Basic,60,Canada,1,29.97
C000489,2022-06-20,Affiliate,44.51,Standard,59,Australia,1,99.95
C000490,2023-10-25,Referral,58.67,Basic,45,US,1,199.8
C000491,2022-01-11,Organic,15.17,Standard,51,France,0,679.66
C000492,2023-08-18,Affiliate,43.01,Basic,43,Germany,0,9.99
C000493,2023-11-27,Email,47.62,Basic,19,Germany,1,9.99
C000494,2022-04-18,Social Media,50.8,Premium,25,Australia,1,279.93
C000495,2022-05-26,Social Media,45.59,Basic,31,France,0,59.94
C000496,2023-05-10,Social Media,53.81,Basic,62,Germany,1,99.9
C000497,2022-11-23,Organic,16.01,Standard,25,US,1,39.98
C000498,2022-12-18,Affiliate,24.37,Standard,65,UK,0,139.93
C000499,2023-06-13,Paid Search,88.63,Basic,45,Germany,1,39.96
C000500,2022-08-26,Referral,45.19,Basic,60,Germany,1,9.99
C000501,2023-02-10,Organic,24.75,Premium,46,France,1,159.96
C000502,2023-03-16,Referral,20.18,Basic,35,Australia,0,159.84
C000503,2022-03-06,Email,24.07,Premium,29,Canada,1,199.95
C000504,2022-11-30,Paid Search,82.03,Basic,49,France,1,39.96
C000505,2023-10-17,Social Media,59.85,Standard,55,US,0,359.82
C000506,2022-12-23,Social Media,72.28,Standard,61,Australia,1,59.97
C000507,2022-11-01,Email,43.61,Standard,38,US,1,19.99
C000508,2022-09-02,Social Media,35.85,Basic,27,France,1,9.99
C000509,2023-02-02,Referral,43.86,Standard,45,UK,1,39.98
C000510,2023-05-14,Affiliate,41.5,Premium,29,France,1,79.98
C000511,2022-06-20,Referral,31.55,Basic,46,France,1,119.88
C000512,2022-02-24,Social Media,77.59,Basic,30,Germany,1,9.99
C000513,2023-07-30,Email,46.12,Basic,49,Germany,1,109.89
C000514,2023-03-31,Referral,26.69,Standard,32,Canada,0,579.71
C000515,2022-02-03,Social Media,41.24,Basic,47,France,1,99.9
C000516,2023-05-23,Email,40.43,Standard,35,France,1,19.99
C000517,2023-01-11,Email,52.9,Basic,64,Germany,1,179.82
C000518,2023-07-14,Paid Search,119.28,Basic,59,UK,1,169.89
C000519,2022-11-01,Organic,18.99,Basic,23,Germany,0,29.97
C000520,2022-05-01,Paid Search,64.69,Standard,62,Canada,1,219.89
C000521,2023-09-17,Affiliate,37.13,Standard,31,UK,1,79.96
C000522,2022-03-02,Email,34.03,Basic,52,UK,1,29.97
C000523,2022-11-28,Affiliate,31.71,Standard,50,Australia,1,79.96
C000524,2022-04-08,Paid Search,117.39,Standard,21,Canada,0,659.67
C000525,2023-11-03,Paid Search,99.1,Basic,27,Australia,1,9.99
C000526,2022-11-26,Paid Search,103.3,Standard,49,UK,1,59.97
C000527,2023-08-15,Affiliate,30.75,Basic,46,US,1,19.98
C000528,2023-10-11,Organic,18.06,Standard,62,Canada,1,99.95
C000529,2023-04-11,Referral,33.09,Basic,64,US,1,29.97
C000530,2023-04-15,Affiliate,46.57,Basic,22,France,1,79.92
C000531,2023-02-12,Paid Search,117.77,Standard,49,Canada,1,19.99
C000532,2022-11-27,Social Media,46.89,Standard,54,Germany,1,199.9
C000533,2022-12-18,Affiliate,50.49,Basic,58,Germany,1,9.99
C000534,2022-01-17,Organic,28.59,Basic,47,US,1,19.98
C000535,2023-03-15,Paid Search,119.7,Premium,59,Canada,0,399.9
C000536,2022-06-12,Social Media,34.67,Basic,23,Canada,1,139.86
C000537,2023-11-12,Affiliate,26.62,Basic,37,Australia,1,79.92
C000538,2022-08-28,Referral,46.22,Standard,18,UK,1,319.84
C000539,2023-05-04,Organic,12.65,Basic,61,Germany,0,589.64
C000540,2022-01-10,Organic,23.91,Standard,45,Australia,1,239.88
C000541,2022-05-16,Referral,22.83,Basic,64,US,0,79.92
C000542,2022-04-16,Social Media,48.38,Basic,42,UK,1,49.95
C000543,2023-10-19,Affiliate,25.71,Standard,18,France,0,19.99
C000544,2023-10-28,Paid Search,80.81,Standard,58,Australia,0,19.99
C000545,2022-06-05,Referral,44.64,Basic,31,US,1,99.9
C000546,2022-04-13,Paid Search,102.67,Standard,42,Canada,1,19.99
C000547,2023-03-16,Social Media,69.55,Basic,59,US,0,19.98
C000548,2022-09-12,Email,44.04,Standard,36,Australia,1,239.88
C000549,2022-01-28,Affiliate,55.03,Basic,56,France,0,349.65
C000550,2022-07-13,Affiliate,35.67,Standard,33,Germany,1,19.99
C000551,2023-01-31,Organic,14.82,Standard,22,France,1,39.98
C000552,2022-01-13,Social Media,76.7,Basic,54,Germany,1,149.85
C000553,2023-01-10,Email,47.32,Standard,22,US,0,19.99
C000554,2023-08-25,Organic,10.28,Basic,21,Germany,1,79.92
C000555,2023-06-03,Social Media,61.43,Standard,44,Germany,1,139.93
C000556,2023-02-16,Organic,22.81,Standard,27,Canada,0,19.99
C000557,2022-03-27,Social Media,33.95,Premium,27,France,0,39.99
C000558,2022-12-01,Referral,43.46,Standard,59,Australia,1,99.95
C000559,2023-10-21,Organic,16.2,Basic,33,US,1,9.99
C000560,2022-09-08,Organic,28.49,Basic,57,France,1,19.98
C000561,2022-02-26,Social Media,63.3,Standard,29,US,1,19.99
C000562,2022-01-13,Affiliate,25.49,Basic,49,Canada,1,9.99
C000563,2023-06-20,Email,51.32,Standard,28,Canada,1,279.86
C000564,2022-05-10,Affiliate,51.24,Basic,25,US,1,19.98
C000565,2022-12-10,Referral,30.88,Basic,63,France,1,39.96
C000566,2023-10-05,Organic,19.92,Standard,21,Germany,1,79.96
C000567,2023-08-04,Paid Search,75.74,Basic,24,France,0,99.9
C000568,2023-11-22,Affiliate,24.61,Standard,18,US,1,59.97
C000569,2022-01-13,Paid Search,53.22,Basic,27,UK,0,39.96
C000570,2022-02-06,Email,52.12,Standard,59,Germany,1,79.96
C000571,2022-08-18,Social Media,42.41,Premium,38,Canada,0,359.91
C000572,2022-03-21,Email,34.91,Standard,21,UK,1,39.98
C000573,2022-08-17,Email,59.26,Premium,22,Germany,1,239.94
C000574,2022-10-17,Social Media,46.37,Standard,18,Canada,1,79.96
C000575,2022-07-25,Social Media,58.19,Basic,57,UK,1,29.98
C000576,2023-04-21,Social Media,59.58,Basic,30,Australia,1,9.99
C000577,2023-07-14,Paid Search,60.54,Premium,19,UK,1,79.98
C000578,2023-07-09,Social Media,61.8,Standard,18,Canada,1,39.98
C000579,2022-01-02,Affiliate,35.05,Standard,37,US,1,19.99
C000580,2022-07-30,Email,59.32,Basic,21,UK,1,139.86
C000581,2022-10-14,Organic,10.88,Basic,51,Germany,1,19.98
C000582,2023-01-17,Referral,58.98,Basic,24,France,1,89.91
C000583,2022-05-17,Affiliate,52.8,Basic,54,US,1,9.99
C000584,2023-03-22,Affiliate,58.57,Basic,34,Canada,0,9.99
C000585,2023-02-07,Affiliate,53.28,Basic,46,Canada,1,9.99
C000586,2022-08-28,Organic,28.87,Basic,55,US,1,9.99
C000587,2022-06-09,Organic,13.29,Basic,44,US,0,139.86
C000588,2023-07-03,Social Media,78.23,Basic,37,Germany,1,39.96
C000589,2022-09-29,Organic,11.81,Standard,37,Australia,0,479.76
C000590,2023-09-10,Organic,14.3,Premium,27,US,1,119.97
C000591,2022-09-12,Social Media,49.81,Basic,37,Canada,1,19.98
C000592,2022-06-28,Organic,29.04,Premium,53,Australia,1,79.98
C000593,2023-07-18,Paid Search,56.63,Basic,26,US,0,449.72
C000594,2022-01-13,Organic,26.61,Premium,26,UK,1,159.96
C000595,2023-02-15,Social Media,64.31,Premium,23,France,1,39.99
C000596,2023-08-24,Social Media,75.87,Basic,22,UK,1,19.98
C000597,2023-10-24,Referral,52.37,Basic,39,US,1,69.93
C000598,2022-02-13,Referral,22.03,Premium,45,Australia,1,39.99
C000599,2023-02-09,Referral,21.18,Standard,29,Canada,1,19.99
C000600,2022-08-08,Paid Search,69.25,Basic,27,US,1,19.98
C000601,2023-09-21,Email,44.68,Standard,49,Germany,0,359.82
C000602,2023-07-18,Referral,22.44,Basic,26,Germany,1,69.94
C000603,2022-07-24,Affiliate,55.39,Standard,58,France,1,459.77
C000604,2022-01-20,Referral,51.28,Basic,52,Germany,0,19.98
C000605,2022-12-19,Email,40.1,Basic,29,US,1,9.99
C000606,2022-11-23,Email,28.76,Premium,35,US,1,39.99
C000607,2023-04-29,Email,34.3,Standard,32,UK,0,479.76
C000608,2022-04-13,Paid Search,95.98,Basic,65,US,1,199.81
C000609,2022-08-13,Email,53.86,Standard,40,UK,1,179.91
C000610,2022-06-30,Paid Search,91.48,Standard,62,Canada,0,419.79
C000611,2023-08-29,Organic,24.07,Basic,54,France,1,79.95
C000612,2022-05-26,Email,57.93,Standard,49,France,1,99.95
C000613,2022-11-13,Paid Search,84.33,Basic,32,France,1,9.99
C000614,2022-08-13,Organic,20.53,Basic,57,UK,1,19.98
C000615,2022-05-14,Social Media,65.85,Premium,38,US,1,199.93
C000616,2022-01-23,Paid Search,91.06,Premium,25,France,1,119.97
C000617,2023-01-09,Organic,17.47,Premium,43,France,1,39.99
C000618,2022-04-14,Social Media,45.09,Basic,28,Australia,1,49.95
C000619,2023-03-24,Affiliate,58.43,Standard,29,Australia,0,299.85
C000620,2023-07-30,Affiliate,55.58,Standard,40,UK,1,79.96
C000621,2023-11-13,Email,52.58,Basic,64,Australia,0,349.76
C000622,2022-10-29,Paid Search,62.44,Basic,62,France,1,39.97
C000623,2023-02-05,Email,21.3,Standard,57,UK,1,379.81
C000624,2023-10-17,Email,24.16,Basic,39,Australia,1,29.97
C000625,2022-03-21,Paid Search,74.28,Basic,58,US,1,19.98
C000626,2023-11-18,Affiliate,49.17,Basic,18,Canada,1,9.99
C000627,2022-08-03,Paid Search,98.52,Basic,24,Australia,1,29.97
C000628,2022-01-02,Organic,17.72,Standard,28,Germany,1,19.99
C000629,2023-05-20,Referral,34.05,Basic,48,France,0,129.87
C000630,2023-10-29,Affiliate,29.02,Basic,20,Canada,1,109.89
C000631,2022-01-21,Social Media,43.06,Basic,39,UK,0,309.83
C000632,2023-01-20,Paid Search,101.24,Standard,23,Canada,1,239.88
C000633,2023-09-01,Email,55.73,Standard,45,Australia,0,419.79
C000634,2022-06-18,Email,55.59,Basic,24,Canada,1,9.99
C000635,2022-07-30,Paid Search,78.65,Standard,64,France,1,79.96
C000636,2022-09-29,Affiliate,31.26,Basic,21,Germany,1,9.99
C000637,2023-08-09,Email,53.59,Basic,41,US,0,19.98
C000638,2023-03-14,Organic,15.89,Standard,56,Germany,1,59.97
C000639,2022-07-24,Organic,10.51,Basic,36,US,1,119.88
C000640,2023-04-30,Organic,16.17,Basic,49,Australia,1,9.99
C000641,2022-09-29,Organic,22.84,Basic,41,Germany,1,39.96
C000642,2023-01-14,Paid Search,81.2,Basic,47,Canada,1,9.99
C000643,2022-08-20,Social Media,58.21,Basic,62,Australia,0,9.99
C000644,2022-04-10,Organic,23.36,Standard,44,France,0,479.76
C000645,2022-08-21,Email,22.44,Basic,51,Germany,0,59.94
C000646,2023-07-03,Affiliate,54.68,Basic,33,Germany,1,9.99
C000647,2022-11-03,Organic,17.9,Premium,20,France,1,159.96
C000648,2023-08-08,Email,52.02,Standard,57,UK,1,299.85
C000649,2022-05-04,Referral,26.92,Premium,31,UK,1,159.96
C000650,2022-05-10,Organic,18.47,Premium,45,UK,1,1039.74
C000651,2023-10-05,Paid Search,108.39,Basic,64,US,1,19.98
C000652,2022-03-31,Referral,42.25,Standard,35,France,1,59.97
C000653,2023-04-15,Organic,25.73,Standard,51,Germany,1,19.99
C000654,2022-04-26,Referral,25.99,Standard,55,US,1,99.95
C000655,2022-04-19,Email,51.18,Standard,52,Canada,0,619.69
C000656,2023-02-25,Social Media,49.15,Basic,56,Germany,1,9.99
C000657,2022-02-08,Paid Search,69.28,Basic,56,Australia,1,9.99
C000658,2023-02-16,Organic,17.92,Premium,62,UK,0,539.86
C000659,2022-02-20,Affiliate,39.01,Basic,41,US,1,9.99
C000660,2022-12-12,Social Media,45.55,Standard,62,Australia,0,239.88
C000661,2022-04-11,Paid Search,59.41,Premium,46,Canada,1,39.99
C000662,2022-10-03,Affiliate,36.67,Standard,30,Germany,1,39.98
C000663,2022-08-05,Referral,49.64,Standard,41,US,1,99.95
C000664,2023-06-12,Paid Search,54.59,Standard,43,UK,0,519.74
C000665,2023-06-21,Email,21.16,Basic,30,US,1,129.87
C000666,2022-09-13,Organic,19.13,Premium,63,UK,0,1159.71
C000667,2022-10-08,Social Media,71.18,Standard,58,US,1,419.79
C000668,2023-11-29,Organic,14.84,Basic,46,UK,1,39.96
C000669,2023-05-01,Email,42.05,Basic,34,Australia,1,19.98
C000670,2022-04-03,Social Media,31.37,Basic,54,UK,1,19.98
C000671,2022-08-15,Affiliate,29.0,Basic,59,Germany,1,29.97
C000672,2023-06-10,Organic,27.29,Premium,61,US,1,199.95
C000673,2023-05-01,Paid Search,95.32,Standard,18,UK,1,39.98
C000674,2022-09-16,Email,52.2,Basic,63,Australia,1,59.94
C000675,2022-10-09,Referral,55.82,Premium,47,Canada,0,719.82
C000676,2022-08-12,Referral,32.09,Standard,57,Germany,1,59.97
C000677,2023-08-22,Organic,10.15,Premium,41,France,1,39.99
C000678,2023-10-25,Email,44.36,Basic,24,Germany,0,119.88
C000679,2022-03-07,Social Media,79.42,Standard,35,Canada,1,579.71
C000680,2023-11-03,Affiliate,58.09,Standard,30,UK,1,39.98
C000681,2023-06-14,Paid Search,112.98,Standard,56,Germany,0,279.86
C000682,2023-11-08,Social Media,64.04,Standard,59,Germany,0,39.98
C000683,2022-10-30,Social Media,75.35,Basic,65,US,1,9.99
C000684,2023-08-21,Affiliate,59.79,Standard,39,Australia,0,99.95
C000685,2022-08-16,Affiliate,41.39,Standard,60,Canada,0,599.7
C000686,2023-06-04,Social Media,72.27,Standard,53,UK,1,19.99
C000687,2022-10-28,Organic,19.42,Standard,64,France,1,219.89
C000688,2022-07-07,Affiliate,55.98,Standard,32,Canada,0,39.98
C000689,2022-08-17,Affiliate,54.86,Basic,39,Canada,1,149.85
C000690,2022-09-24,Email,31.76,Premium,48,US,0,39.99
C000691,2023-10-12,Email,43.21,Standard,48,UK,1,119.94
C000692,2023-05-28,Organic,27.35,Basic,37,Germany,1,89.91
C000693,2022-02-25,Paid Search,59.62,Basic,44,France,1,79.92
C000694,2023-04-14,Paid Search,72.15,Standard,23,Germany,1,39.98
C000695,2022-12-07,Affiliate,59.47,Basic,21,US,1,19.98
C000696,2023-04-08,Social Media,40.47,Standard,54,UK,1,39.98
C000697,2023-05-17,Organic,12.59,Basic,45,Germany,1,19.98
C000698,2023-03-16,Referral,35.33,Basic,30,Australia,1,19.98
C000699,2023-01-18,Organic,27.84,Standard,51,UK,0,39.98
C000700,2022-01-19,Affiliate,20.16,Standard,32,Australia,1,419.79
C000701,2022-12-19,Social Media,36.45,Basic,55,Canada,0,9.99
C000702,2022-06-21,Organic,26.48,Basic,36,Germany,1,9.99
C000703,2023-06-17,Email,40.96,Basic,61,UK,1,9.99
C000704,2022-12-17,Referral,34.37,Basic,43,US,1,9.99
C000705,2022-08-22,Paid Search,100.9,Basic,64,US,1,29.97
C000706,2023-08-27,Email,26.76,Basic,59,US,1,49.95
C000707,2023-01-20,Affiliate,30.23,Standard,21,France,0,39.98
C000708,2022-02-19,Affiliate,24.32,Standard,21,Australia,0,699.65
C000709,2022-04-29,Referral,37.77,Basic,34,Germany,1,9.99
C000710,2022-06-06,Paid Search,98.66,Standard,37,Germany,1,159.92
C000711,2023-11-09,Organic,23.25,Basic,56,Australia,1,89.91
C000712,2022-05-21,Referral,53.23,Basic,64,France,1,59.94
C000713,2022-05-01,Social Media,35.7,Basic,30,France,1,69.93
C000714,2022-07-24,Social Media,71.57,Premium,40,Australia,0,1199.7
C000715,2023-02-24,Social Media,38.02,Standard,31,Australia,1,19.99
C000716,2023-05-08,Social Media,41.73,Basic,23,US,1,19.98
C000717,2023-08-11,Affiliate,39.76,Premium,50,US,1,239.94
C000718,2022-04-14,Social Media,62.22,Basic,36,Canada,1,9.99
C000719,2023-04-21,Organic,12.0,Basic,20,Canada,0,119.88
C000720,2023-01-04,Affiliate,32.51,Standard,24,US,1,59.97
C000721,2022-01-10,Paid Search,96.43,Basic,40,Germany,0,9.99
C000722,2023-09-29,Social Media,73.92,Basic,39,UK,0,389.8
C000723,2022-04-27,Referral,36.01,Basic,42,Australia,0,319.68
C000724,2023-05-05,Referral,45.95,Standard,25,UK,1,299.85
C000725,2022-03-02,Paid Search,57.26,Premium,48,France,0,79.98
C000726,2023-11-26,Referral,27.25,Basic,40,France,1,49.95
C000727,2022-01-30,Affiliate,55.2,Standard,26,Germany,1,19.99
C000728,2023-05-15,Organic,27.75,Basic,22,Canada,1,9.99
C000729,2023-11-02,Social Media,30.62,Premium,51,Australia,0,1159.71
C000730,2023-08-14,Affiliate,42.6,Premium,60,Canada,1,479.88
C000731,2023-06-16,Email,47.53,Standard,45,Australia,1,119.94
C000732,2022-09-12,Referral,33.83,Standard,42,UK,1,39.98
C000733,2023-07-26,Email,22.18,Standard,28,France,1,299.85
C000734,2023-04-26,Referral,54.78,Basic,49,Canada,1,49.95
C000735,2022-09-04,Social Media,78.51,Basic,32,France,1,9.99
C000736,2023-10-21,Referral,36.13,Basic,47,Germany,1,169.83
C000737,2023-08-10,Referral,23.52,Basic,38,US,1,59.94
C000738,2023-05-25,Affiliate,46.13,Basic,44,US,1,29.97
C000739,2023-07-25,Email,20.01,Basic,56,France,1,69.93
C000740,2023-10-15,Social Media,74.51,Standard,59,Australia,1,59.97
C000741,2023-04-13,Social Media,48.17,Basic,32,Germany,1,119.88
C000742,2022-12-06,Email,50.7,Standard,63,Australia,0,39.98
C000743,2023-01-08,Affiliate,38.1,Basic,60,UK,0,39.96
C000744,2022-01-03,Social Media,47.76,Standard,36,France,0,579.71
C000745,2023-06-19,Social Media,65.1,Basic,28,Germany,1,9.99
C000746,2022-05-24,Affiliate,49.7,Basic,34,France,1,39.96
C000747,2022-07-20,Paid Search,58.45,Premium,31,Germany,0,459.86
C000748,2022-07-15,Affiliate,33.52,Standard,20,Australia,0,59.97
C000749,2023-11-20,Email,24.93,Premium,47,Australia,1,199.95
C000750,2023-08-27,Email,25.39,Basic,51,Australia,1,49.95
C000751,2022-02-19,Email,57.41,Standard,48,France,0,19.99
C000752,2022-07-01,Affiliate,43.14,Standard,26,US,1,99.95
C000753,2023-02-01,Affiliate,44.02,Premium,50,Germany,1,39.99
C000754,2023-03-05,Email,56.64,Standard,35,Germany,1,39.98
