customer_id,month,month_number,engagement_score,logins,sessions,avg_session_duration,features_used,support_tickets,plan,payment_success
C000049,2024-01,9,0.595,17,30,22.26,4,1,Premium,True
C000049,2024-02,10,0.453,20,23,5.78,4,1,Premium,True
C000049,2024-03,11,0.519,9,14,5.31,3,1,Premium,True
C000049,2024-04,12,0.516,15,20,10.92,7,0,Premium,True
C000049,2024-05,13,0.481,14,9,5.11,1,1,Premium,True
C000049,2024-06,14,0.601,21,18,21.18,4,0,Premium,True
C000049,2024-07,15,0.443,18,15,17.38,6,0,Premium,False
C000049,2024-08,16,0.61,20,17,16.04,6,0,Premium,True
C000049,2024-09,17,0.512,12,20,11.89,5,0,Premium,True
C000049,2024-10,18,0.545,9,23,22.68,7,0,Premium,True
C000049,2024-11,19,0.493,19,23,10.27,1,0,Premium,True
C000049,2024-12,20,0.521,19,14,16.21,7,0,Premium,True
C000050,2022-03,1,0.435,11,18,10.79,5,0,Premium,True
C000050,2022-04,2,0.442,8,19,10.66,5,0,Premium,True
C000051,2023-08,1,0.431,18,20,14.47,5,0,Basic,True
C000051,2023-09,2,0.341,14,12,14.45,4,0,Basic,True
C000051,2023-10,3,0.336,14,16,9.12,3,0,Basic,True
C000051,2023-11,4,0.295,8,11,3.3,2,0,Basic,True
C000051,2023-12,5,0.42,13,14,8.3,6,0,Basic,True
C000052,2023-11,1,0.786,12,37,14.63,8,0,Basic,True
C000052,2023-12,2,0.922,23,26,11.85,9,0,Basic,False
C000053,2023-11,1,0.849,16,50,23.57,2,0,Basic,True
C000053,2023-12,2,0.858,35,36,18.6,12,0,Basic,True
C000053,2024-01,3,0.832,26,27,22.84,10,1,Basic,True
C000053,2024-02,4,0.893,30,17,21.98,5,0,Basic,True
C000053,2024-03,5,0.919,22,54,11.72,9,0,Basic,True
C000054,2023-10,1,0.223,8,10,8.12,1,0,Premium,True
C000054,2023-11,2,0.231,6,5,10.16,1,0,Premium,True
C000054,2023-12,3,0.311,6,11,3.23,3,0,Premium,True
C000055,2023-04,1,0.723,30,32,17.95,2,1,Premium,True
C000055,2023-05,2,0.751,11,27,28.17,10,0,Premium,True
C000055,2023-06,3,0.754,12,39,30.42,8,0,Premium,True
C000055,2023-07,4,0.641,20,36,20.95,1,0,Premium,True
C000055,2023-08,5,0.891,15,44,16.32,3,0,Premium,True
C000055,2023-09,6,0.694,28,29,15.79,5,1,Premium,True
C000055,2023-10,7,0.894,22,38,27.3,8,0,Premium,True
C000055,2023-11,8,0.809,21,25,8.76,4,0,Premium,True
C000055,2023-12,9,0.731,10,16,18.73,5,0,Premium,True
C000055,2024-01,10,0.808,13,45,10.56,6,0,Premium,True
C000056,2022-08,1,0.613,22,30,16.55,7,1,Premium,True
C000056,2022-09,2,0.547,12,20,15.96,4,0,Premium,True
C000056,2022-10,3,0.548,8,30,5.81,3,0,Premium,True
C000056,2022-11,4,0.532,23,23,22.79,6,0,Premium,True
C000056,2022-12,5,0.49,21,16,7.39,4,1,Premium,True
C000056,2023-01,6,0.567,25,20,25.12,3,0,Premium,True
C000056,2023-02,7,0.61,10,34,23.19,7,1,Premium,True
C000056,2023-03,8,0.523,18,15,17.29,7,0,Premium,True
C000056,2023-04,9,0.596,15,30,21.55,2,0,Premium,True
C000056,2023-05,10,0.536,17,13,7.98,8,0,Premium,True
C000057,2023-01,1,0.776,16,45,12.37,6,0,Standard,True
C000057,2023-02,2,0.779,28,43,19.7,7,0,Standard,True
C000057,2023-03,3,1.0,19,35,17.99,14,0,Standard,True
C000057,2023-04,4,0.764,19,26,17.07,3,0,Standard,True
C000057,2023-05,5,0.848,22,50,9.14,5,0,Standard,True
C000057,2023-06,6,0.772,30,37,25.7,3,0,Standard,True
C000057,2023-07,7,0.932,15,50,30.53,6,0,Standard,True
C000057,2023-08,8,0.806,15,46,21.82,4,0,Standard,True
C000057,2023-09,9,1.0,43,60,32.46,6,0,Standard,True
C000057,2023-10,10,0.785,15,36,13.34,8,0,Standard,True
C000057,2023-11,11,0.826,19,33,37.17,9,0,Standard,True
C000057,2023-12,12,0.958,22,34,25.2,13,1,Standard,True
C000057,2024-01,13,0.735,21,41,15.07,10,1,Standard,True
C000057,2024-02,14,0.799,17,47,11.58,5,0,Standard,True
C000057,2024-03,15,0.872,28,49,19.97,2,0,Standard,True
C000057,2024-04,16,1.0,23,51,14.77,11,0,Standard,True
C000057,2024-05,17,0.891,17,37,33.61,2,0,Standard,True
C000057,2024-06,18,0.806,33,38,20.57,3,0,Standard,True
C000057,2024-07,19,0.838,19,47,36.71,7,0,Standard,True
C000057,2024-08,20,1.0,22,20,21.3,9,0,Standard,True
C000057,2024-09,21,0.751,15,15,26.57,9,0,Standard,True
C000057,2024-10,22,0.797,12,45,31.04,6,0,Standard,True
C000057,2024-11,23,0.835,15,26,26.9,10,0,Standard,True
C000057,2024-12,24,0.914,35,52,13.32,10,1,Standard,True
C000057,2025-01,25,1.0,20,50,30.92,15,0,Standard,True
C000057,2025-02,26,0.944,29,50,17.62,14,0,Standard,True
C000058,2023-09,1,0.374,7,14,4.38,1,0,Standard,True
C000058,2023-10,2,0.426,13,11,11.58,6,0,Standard,False
C000059,2023-11,1,0.619,16,34,9.69,8,1,Basic,True
C000059,2023-12,2,0.484,16,25,11.89,4,0,Basic,True
C000059,2024-01,3,0.595,19,22,25.07,2,0,Standard,True
C000059,2024-02,4,0.494,11,25,17.41,2,0,Standard,True
C000059,2024-03,5,0.614,23,15,9.28,7,0,Standard,True
C000059,2024-04,6,0.611,22,17,27.17,7,0,Standard,True
C000059,2024-05,7,0.459,11,14,17.59,6,0,Standard,True
C000059,2024-06,8,0.647,21,25,24.64,2,0,Standard,True
C000059,2024-07,9,0.454,13,11,14.07,1,0,Standard,True
C000059,2024-08,10,0.484,13,16,20.14,5,0,Standard,True
C000059,2024-09,11,0.445,11,26,5.8,3,0,Standard,True
C000059,2024-10,12,0.535,21,14,23.78,6,0,Standard,True
C000059,2024-11,13,0.457,10,13,18.28,1,0,Standard,True
C000059,2024-12,14,0.621,21,22,19.19,2,0,Standard,True
C000059,2025-01,15,0.517,15,17,9.38,6,0,Standard,True
C000059,2025-02,16,0.491,14,17,5.3,7,0,Standard,True
C000059,2025-03,17,0.468,8,9,19.39,2,0,Standard,True
C000059,2025-04,18,0.527,20,18,23.1,6,0,Standard,True
C000059,2025-05,19,0.588,10,33,15.89,7,0,Standard,True
C000060,2023-07,1,0.484,15,10,19.95,2,0,Standard,True
C000060,2023-08,2,0.444,10,26,8.69,4,1,Standard,True
C000061,2022-07,1,0.654,20,21,10.85,3,1,Basic,True
C000061,2022-08,2,0.875,21,18,32.09,12,0,Basic,True
C000061,2022-09,3,0.802,28,37,15.83,8,0,Standard,True
C000061,2022-10,4,0.763,20,32,10.25,11,0,Standard,True
C000061,2022-11,5,0.794,19,26,28.07,5,0,Standard,True
C000061,2022-12,6,0.811,13,42,18.45,11,0,Standard,True
C000061,2023-01,7,0.927,21,45,40.26,3,0,Standard,True
C000061,2023-02,8,0.854,12,42,27.3,12,0,Standard,True
C000061,2023-03,9,0.821,18,25,9.91,9,0,Standard,True
C000061,2023-04,10,0.868,15,42,31.11,4,0,Standard,True
C000061,2023-05,11,0.795,13,46,26.05,3,0,Standard,True
C000061,2023-06,12,0.655,9,31,29.42,4,0,Standard,True
C000061,2023-07,13,0.874,13,20,16.51,11,0,Standard,True
C000061,2023-08,14,0.754,22,18,12.38,5,0,Standard,True
C000061,2023-09,15,0.803,32,33,10.49,7,1,Standard,True
C000061,2023-10,16,0.889,36,32,9.77,10,0,Standard,False
C000062,2022-02,1,0.333,13,8,8.24,1,0,Standard,True
C000062,2022-03,2,0.395,8,22,17.44,5,0,Standard,True
C000062,2022-04,3,0.337,8,9,13.37,4,0,Standard,True
C000062,2022-05,4,0.418,10,20,12.8,4,1,Standard,True
C000062,2022-06,5,0.295,5,10,6.76,0,0,Standard,True
C000063,2022-12,1,0.701,12,39,10.43,3,0,Basic,True
C000063,2023-01,2,0.978,33,33,22.04,8,1,Basic,True
C000063,2023-02,3,0.979,24,40,27.09,5,0,Basic,True
C000063,2023-03,4,0.957,43,26,37.19,2,1,Basic,True
C000063,2023-04,5,0.758,26,21,24.66,2,1,Basic,True
C000063,2023-05,6,0.779,32,35,20.64,5,1,Basic,True
C000063,2023-06,7,0.931,24,31,16.88,13,1,Basic,True
C000063,2023-07,8,0.976,19,53,39.88,7,0,Basic,True
C000063,2023-08,9,1.0,22,35,23.25,12,0,Basic,True
C000063,2023-09,10,0.886,20,38,38.35,8,0,Basic,True
C000063,2023-10,11,0.931,19,26,14.55,8,0,Basic,True
C000063,2023-11,12,0.686,21,19,27.73,2,0,Basic,True
C000063,2023-12,13,0.852,34,21,35.3,12,0,Basic,True
C000063,2024-01,14,1.0,37,32,20.16,13,1,Basic,True
C000063,2024-02,15,0.776,28,31,24.85,7,0,Basic,True
C000063,2024-03,16,0.814,21,26,19.84,3,0,Basic,True
C000063,2024-04,17,1.0,37,50,34.22,4,0,Basic,True
C000063,2024-05,18,0.98,33,30,16.94,2,1,Basic,True
C000063,2024-05,19,0.764,34,36,10.09,6,0,Basic,True
C000063,2024-06,20,0.959,43,40,40.32,14,0,Basic,True
C000063,2024-07,21,0.707,12,28,10.38,8,0,Basic,True
C000064,2023-07,1,0.414,11,20,10.34,2,0,Basic,True
C000064,2023-08,2,0.414,7,21,17.47,5,0,Basic,True
C000065,2022-06,1,0.64,10,14,24.8,3,0,Basic,True
C000065,2022-07,2,0.718,19,30,9.41,4,0,Standard,True
C000065,2022-08,3,0.618,17,32,11.15,7,0,Standard,True
C000066,2023-03,1,0.462,19,9,12.58,4,0,Basic,True
C000066,2023-04,2,0.508,12,19,8.87,4,0,Basic,True
C000066,2023-05,3,0.441,17,10,6.97,5,0,Basic,True
C000066,2023-06,4,0.469,16,11,20.28,4,1,Basic,True
C000066,2023-07,5,0.487,8,26,7.57,2,0,Basic,True
C000066,2023-08,6,0.509,11,24,19.13,6,0,Basic,True
C000066,2023-09,7,0.435,14,16,8.94,3,1,Basic,True
C000066,2023-10,8,0.389,14,22,5.16,1,0,Basic,True
C000067,2022-08,1,0.432,12,19,16.18,5,0,Basic,True
C000067,2022-09,2,0.4,9,17,14.37,5,0,Basic,True
C000067,2022-10,3,0.483,14,14,19.0,1,0,Basic,True
C000067,2022-11,4,0.378,16,22,16.49,3,0,Basic,True
C000067,2022-12,5,0.384,12,17,6.0,5,0,Basic,True
C000067,2023-01,6,0.48,8,28,14.57,2,0,Basic,True
C000067,2023-01,7,0.355,14,11,14.52,4,0,Basic,True
C000067,2023-03,8,0.449,11,18,4.66,1,0,Basic,True
C000067,2023-04,9,0.411,11,21,8.91,6,0,Basic,True
C000068,2023-09,1,0.563,24,17,11.73,6,0,Premium,True
C000068,2023-10,2,0.507,20,21,6.55,3,0,Premium,True
C000068,2023-11,3,0.483,13,15,8.96,3,0,Premium,True
C000068,2023-12,4,0.559,10,13,23.34,7,0,Premium,True
C000068,2024-01,5,0.464,8,10,20.22,5,0,Premium,True
C000068,2024-02,6,0.426,14,12,14.0,2,0,Premium,True
C000068,2024-03,7,0.591,16,27,24.86,7,0,Premium,True
C000068,2024-04,8,0.604,12,33,9.4,3,0,Premium,True
C000068,2024-05,9,0.425,6,24,18.3,5,0,Premium,True
C000068,2024-06,10,0.559,11,24,18.63,6,0,Premium,True
C000069,2023-02,1,0.369,13,11,9.27,2,0,Premium,True
C000069,2023-03,2,0.438,19,20,8.95,1,0,Premium,True
C000069,2023-04,3,0.345,13,12,14.42,2,0,Premium,True
C000069,2023-05,4,0.476,12,19,21.08,2,0,Premium,False
C000069,2023-06,5,0.462,14,18,18.83,3,0,Premium,True
C000069,2023-07,6,0.465,6,19,20.39,2,0,Premium,True
C000069,2023-08,7,0.416,16,23,12.56,4,0,Premium,True
C000069,2023-09,8,0.454,16,20,18.46,4,0,Premium,True
C000069,2023-10,9,0.46,19,14,13.14,3,0,Standard,True
C000070,2022-09,1,1.0,42,26,25.13,15,0,Standard,True
C000070,2022-10,2,0.767,33,27,26.6,2,1,Standard,True
C000070,2022-11,3,0.833,16,49,16.9,12,1,Standard,True
C000070,2022-12,4,0.923,26,46,32.94,10,0,Standard,True
C000070,2023-01,5,0.745,19,43,8.09,5,0,Standard,True
C000070,2023-02,6,0.868,20,52,10.02,3,0,Standard,True
C000070,2023-03,7,0.891,34,47,23.35,10,0,Standard,False
C000070,2023-04,8,0.918,18,25,28.19,11,0,Standard,True
C000070,2023-05,9,0.851,26,32,28.58,5,0,Standard,True
C000070,2023-06,10,0.986,36,56,20.56,14,0,Standard,True
C000070,2023-07,11,1.0,33,31,36.85,11,0,Standard,True
C000070,2023-08,12,1.0,29,37,13.59,8,0,Standard,True
C000070,2023-09,13,0.98,28,53,21.59,8,0,Standard,True
C000070,2023-10,14,0.734,27,19,9.76,6,0,Standard,True
C000070,2023-11,15,0.758,12,38,10.71,8,0,Standard,True
C000070,2023-12,16,0.797,30,26,12.81,3,1,Standard,True
C000070,2024-01,17,0.994,31,52,17.01,3,0,Standard,True
C000070,2024-02,18,0.728,12,20,8.44,2,0,Standard,True
C000070,2024-03,19,0.742,18,37,22.2,2,0,Standard,True
C000070,2024-04,20,0.986,15,30,35.34,4,0,Standard,True
C000070,2024-05,21,0.986,37,19,27.42,2,0,Standard,True
C000070,2024-06,22,0.988,28,36,35.21,8,0,Standard,True
C000070,2024-07,23,0.95,15,29,22.34,3,0,Standard,True
C000070,2024-08,24,0.864,30,24,36.52,2,0,Standard,True
C000070,2024-09,25,0.987,38,34,34.09,13,0,Standard,True
C000070,2024-10,26,0.855,31,29,14.77,5,0,Standard,True
C000070,2024-10,27,0.837,35,18,24.45,10,0,Standard,True
C000071,2023-04,1,0.217,9,6,6.4,1,1,Premium,True
C000072,2022-08,1,0.232,5,13,9.61,0,0,Basic,True
C000072,2022-09,2,0.193,5,7,2.49,1,0,Basic,True
C000072,2022-10,3,0.236,3,12,8.71,1,0,Basic,False
C000072,2022-11,4,0.225,7,11,6.48,2,0,Basic,False
C000072,2022-12,5,0.225,4,4,7.04,1,0,Basic,True
C000072,2023-01,6,0.173,6,6,6.68,1,0,Basic,True
C000073,2022-03,1,0.686,29,30,27.27,7,0,Standard,True
C000073,2022-04,2,0.834,27,48,16.26,10,0,Standard,True
C000073,2022-05,3,0.643,19,25,16.01,5,0,Standard,True
C000073,2022-06,4,0.819,31,42,19.66,4,0,Standard,True
C000073,2022-07,5,0.889,32,35,31.14,11,0,Standard,True
C000073,2022-08,6,0.855,19,41,12.47,8,1,Standard,True
C000073,2022-09,7,0.79,28,47,24.99,7,0,Standard,True
C000073,2022-10,8,0.709,25,34,12.07,4,0,Standard,True
C000073,2022-11,9,0.764,30,36,30.09,4,0,Standard,True
C000073,2022-12,10,0.621,22,12,24.26,9,0,Standard,True
C000073,2023-01,11,0.894,33,39,24.05,7,0,Standard,True
C000073,2023-02,12,0.894,33,35,23.58,5,0,Standard,True
C000073,2023-03,13,0.837,27,18,13.77,9,0,Standard,True
C000073,2023-04,14,0.841,13,33,21.28,11,0,Standard,True
C000073,2023-05,15,0.79,22,41,11.22,11,0,Standard,True
C000073,2023-06,16,0.69,11,38,26.15,5,0,Standard,True
C000073,2023-07,17,0.734,30,35,25.76,7,0,Standard,True
C000073,2023-08,18,0.89,15,24,22.81,11,0,Standard,True
C000073,2023-09,19,0.75,19,20,8.64,6,0,Standard,True
C000073,2023-10,20,0.844,33,43,25.09,2,0,Standard,True
C000073,2023-11,21,0.795,24,41,9.41,2,0,Standard,True
C000073,2023-12,22,0.646,23,12,28.58,1,0,Standard,True
C000073,2024-01,23,0.849,15,33,29.49,12,0,Standard,True
C000073,2024-02,24,0.622,25,21,17.3,1,0,Standard,True
C000073,2024-03,25,0.681,25,23,9.41,9,0,Standard,True
C000073,2024-04,26,0.772,23,46,30.9,10,0,Standard,True
C000074,2022-12,1,0.316,11,9,10.26,1,0,Premium,True
C000075,2022-09,1,0.182,7,9,4.34,2,1,Basic,True
C000075,2022-10,2,0.165,3,3,6.08,1,1,Standard,True
C000075,2022-11,3,0.163,2,8,5.34,2,0,Standard,True
C000075,2022-12,4,0.193,6,4,2.74,1,1,Standard,True
C000076,2023-03,1,0.176,6,4,7.85,2,1,Basic,True
C000077,2022-09,1,0.336,14,10,9.06,2,0,Basic,True
C000077,2022-10,2,0.377,14,10,6.96,1,0,Basic,True
C000078,2023-11,1,0.549,14,31,13.93,5,0,Basic,True
C000078,2023-12,2,0.542,14,17,18.74,3,0,Basic,True
C000078,2024-01,3,0.515,20,11,16.2,7,0,Basic,True
C000078,2024-02,4,0.626,21,32,16.99,5,0,Basic,True
C000078,2024-03,5,0.478,8,24,12.83,2,0,Basic,True
C000078,2024-04,6,0.657,21,15,8.53,1,1,Standard,False
C000078,2024-05,7,0.476,19,25,18.63,2,0,Standard,True
C000078,2024-06,8,0.572,20,13,9.87,2,0,Standard,True
C000078,2024-07,9,0.502,18,14,7.85,3,0,Standard,True
C000078,2024-08,10,0.614,14,23,25.73,3,0,Standard,True
C000078,2024-09,11,0.515,20,24,19.88,7,0,Standard,True
C000079,2023-10,1,0.664,25,37,23.97,3,0,Basic,True
C000079,2023-10,2,0.658,21,19,10.99,5,1,Basic,True
C000079,2023-11,3,0.774,31,25,32.46,8,0,Basic,True
C000079,2023-12,4,0.561,17,13,9.07,2,0,Basic,True
C000079,2024-01,5,0.803,32,44,11.17,7,0,Basic,True
C000079,2024-02,6,0.63,25,16,19.71,3,0,Basic,True
C000079,2024-03,7,0.62,13,31,20.8,9,0,Basic,True
C000079,2024-04,8,0.785,32,23,17.59,10,0,Basic,True
C000080,2022-11,1,0.294,7,14,12.34,2,0,Basic,True
C000080,2022-12,2,0.304,5,15,4.85,4,0,Basic,True
C000080,2023-01,3,0.326,6,16,8.01,4,0,Basic,True
C000080,2023-02,4,0.368,13,21,13.17,3,0,Basic,True
C000080,2023-03,5,0.39,6,23,6.0,4,0,Basic,True
C000080,2023-04,6,0.312,9,12,4.12,3,0,Basic,True
C000080,2023-05,7,0.372,13,21,14.77,5,0,Basic,True
C000081,2022-05,1,0.606,20,35,16.11,3,0,Premium,True
C000081,2022-06,2,0.606,9,16,25.33,4,0,Premium,True
C000081,2022-07,3,0.646,12,32,10.27,4,0,Premium,True
C000081,2022-08,4,0.518,7,18,17.52,5,0,Premium,True
C000081,2022-09,5,0.553,16,16,10.12,4,0,Premium,True
C000081,2022-10,6,0.547,23,13,13.26,6,1,Premium,False
C000081,2022-11,7,0.45,16,25,17.68,1,0,Premium,True
C000082,2022-06,1,0.135,2,6,1.68,1,0,Basic,True
C000082,2022-07,2,0.111,4,6,2.52,0,1,Basic,True
C000083,2022-10,1,0.41,9,16,14.32,1,0,Standard,True
C000083,2022-11,2,0.559,9,28,20.72,6,0,Standard,True
C000083,2022-12,3,0.527,13,28,9.93,1,0,Standard,True
C000083,2023-01,4,0.45,16,11,12.17,5,0,Standard,True
C000083,2023-02,5,0.555,8,29,18.62,3,0,Standard,True
C000083,2023-03,6,0.433,15,24,19.1,1,0,Standard,True
C000084,2023-04,1,0.263,10,10,4.42,2,0,Basic,True
C000084,2023-05,2,0.273,7,14,8.81,3,0,Basic,True
C000084,2023-06,3,0.288,6,11,9.98,1,0,Basic,True
C000084,2023-07,4,0.258,7,9,10.68,3,0,Basic,True
C000084,2023-08,5,0.264,10,13,8.81,1,0,Basic,True
C000085,2022-06,1,0.329,14,7,11.64,2,0,Standard,True
C000085,2022-07,2,0.417,10,18,6.54,3,0,Standard,True
C000086,2022-12,1,0.143,2,3,4.21,0,0,Standard,True
C000086,2023-01,2,0.149,4,3,3.59,1,0,Standard,True
C000086,2023-02,3,0.129,4,6,2.23,1,0,Standard,True
C000087,2022-08,1,0.147,6,8,5.0,1,0,Basic,True
C000088,2022-03,1,0.387,13,18,16.3,5,1,Standard,True
C000089,2023-01,1,0.348,13,15,8.33,1,0,Basic,False
C000089,2023-02,2,0.315,11,17,12.99,2,0,Basic,True
C000089,2023-03,3,0.29,4,8,11.65,3,0,Basic,True
C000090,2022-04,1,0.853,17,36,14.59,6,0,Standard,True
C000090,2022-05,2,1.0,29,45,36.09,4,0,Standard,True
C000090,2022-06,3,0.799,11,21,30.94,2,0,Standard,True
C000090,2022-07,4,0.889,39,33,18.49,2,0,Standard,True
C000090,2022-08,5,0.93,27,37,9.61,10,0,Standard,True
C000090,2022-09,6,0.797,14,31,31.77,4,0,Standard,True
C000090,2022-10,7,0.826,28,17,32.54,10,0,Standard,True
C000090,2022-11,8,0.925,35,42,31.75,10,0,Standard,True
C000090,2022-12,9,0.982,35,31,42.59,4,0,Standard,True
C000090,2023-01,10,0.974,43,44,17.08,7,0,Standard,True
C000090,2023-02,11,0.774,27,44,25.9,9,0,Standard,False
C000090,2023-03,12,0.839,36,34,25.32,5,0,Standard,True
C000090,2023-04,13,0.928,27,21,20.22,11,0,Standard,True
C000090,2023-05,14,0.928,21,37,14.08,3,1,Standard,True
C000090,2023-06,15,0.963,14,57,24.87,5,0,Standard,True
C000090,2023-07,16,0.77,14,20,29.38,2,1,Standard,True
C000090,2023-08,17,0.775,12,17,22.02,8,0,Standard,True
C000090,2023-09,18,0.978,44,51,22.92,4,0,Standard,True
C000090,2023-10,19,1.0,24,26,26.1,3,0,Standard,True
C000090,2023-11,20,0.774,16,35,28.18,2,0,Standard,True
C000090,2023-12,21,0.956,18,33,20.75,10,0,Standard,True
C000090,2024-01,22,0.925,39,51,30.86,12,0,Standard,True
C000090,2024-02,23,0.742,21,37,8.03,5,0,Standard,True
C000090,2024-03,24,0.769,33,26,31.33,6,0,Standard,True
C000090,2024-04,25,0.801,17,23,27.53,7,0,Standard,True
C000090,2024-05,26,1.0,21,39,28.53,10,0,Standard,True
C000091,2023-04,1,0.645,18,23,16.03,5,0,Premium,True
C000091,2023-05,2,0.58,14,22,24.05,2,0,Premium,True
C000092,2022-05,1,0.3,13,6,5.9,2,0,Premium,True
C000093,2023-03,1,0.357,9,7,4.26,3,0,Premium,True
C000093,2023-04,2,0.35,9,13,9.88,2,0,Premium,True
C000094,2023-04,1,0.545,22,20,11.39,2,0,Basic,True
C000094,2023-05,2,0.447,17,19,6.51,4,0,Basic,True
C000094,2023-06,3,0.559,11,13,13.88,1,0,Basic,True
C000094,2023-07,4,0.425,9,24,12.4,1,0,Basic,True
C000095,2023-10,1,0.499,16,16,7.09,3,1,Standard,True
C000095,2023-11,2,0.442,8,15,19.81,4,0,Standard,True
C000095,2023-12,3,0.526,23,26,23.34,6,0,Standard,True
C000095,2024-01,4,0.463,14,19,12.9,4,0,Standard,True
C000095,2024-02,5,0.525,14,30,16.04,2,0,Standard,True
C000095,2024-03,6,0.526,18,18,18.39,7,0,Standard,True
C000095,2024-04,7,0.453,17,17,14.64,2,0,Standard,True
C000096,2022-10,1,0.515,7,20,12.27,2,0,Basic,True
C000096,2022-11,2,0.439,13,17,16.77,5,0,Basic,True
C000096,2022-12,3,0.601,25,15,7.83,6,0,Basic,True
C000096,2023-01,4,0.445,12,8,17.27,6,0,Standard,True
C000096,2023-02,5,0.577,11,20,9.53,5,1,Standard,True
C000096,2023-03,6,0.503,19,25,12.37,1,0,Standard,True
C000096,2023-04,7,0.602,24,16,21.48,9,1,Standard,True
C000096,2023-05,8,0.54,8,15,17.99,2,0,Standard,True
C000096,2023-06,9,0.582,11,23,25.17,4,0,Standard,True
C000096,2023-07,10,0.426,8,16,11.84,5,0,Standard,True
C000096,2023-08,11,0.618,12,15,15.76,9,0,Standard,True
C000096,2023-09,12,0.625,13,14,23.52,6,0,Standard,True
C000096,2023-10,13,0.555,18,29,15.16,3,0,Standard,True
C000096,2023-11,14,0.548,9,30,7.52,2,0,Standard,True
C000096,2023-12,15,0.539,16,17,10.22,2,0,Standard,True
C000096,2024-01,16,0.477,7,22,19.75,4,0,Standard,True
C000096,2024-02,17,0.561,20,15,17.98,3,0,Standard,True
C000096,2024-03,18,0.602,25,20,21.9,4,0,Standard,True
C000096,2024-04,19,0.423,17,20,15.55,2,0,Standard,True
C000097,2022-11,1,0.424,16,21,18.78,5,1,Basic,True
C000097,2022-12,2,0.477,14,13,10.38,4,0,Basic,True
C000097,2023-01,3,0.569,14,15,19.88,6,1,Basic,True
C000097,2023-02,4,0.536,8,29,8.97,4,0,Basic,True
C000097,2023-03,5,0.412,14,21,7.82,3,0,Basic,True
C000097,2023-04,6,0.551,15,19,12.03,7,0,Basic,True
C000097,2023-05,7,0.495,15,29,21.67,6,0,Basic,True
C000097,2023-06,8,0.458,19,15,9.97,2,0,Basic,True
C000097,2023-07,9,0.47,15,9,7.86,5,0,Basic,True
C000097,2023-08,10,0.394,12,20,16.08,5,0,Basic,True
C000097,2023-09,11,0.559,24,33,18.65,7,0,Basic,True
C000097,2023-10,12,0.583,11,13,9.66,7,0,Standard,True
C000097,2023-11,13,0.573,23,18,12.92,1,0,Standard,True
C000097,2023-12,14,0.439,9,19,10.2,5,0,Standard,True
C000097,2024-01,15,0.466,15,18,14.71,5,0,Standard,True
C000097,2024-02,16,0.415,9,16,8.41,3,0,Standard,True
C000097,2024-03,17,0.49,14,19,14.87,2,0,Standard,True
C000097,2024-04,18,0.47,12,21,11.27,2,0,Standard,True
C000097,2024-05,19,0.408,10,14,14.54,3,0,Standard,True
C000097,2024-06,20,0.541,19,19,18.03,2,1,Standard,True
C000098,2022-06,1,0.512,13,21,6.84,2,0,Basic,True
C000098,2022-07,2,0.466,15,9,12.13,6,0,Basic,True
C000098,2022-08,3,0.406,8,22,7.12,2,0,Basic,True
C000098,2022-09,4,0.462,8,13,16.0,2,0,Basic,True
C000098,2022-10,5,0.349,11,16,8.96,4,0,Basic,True
C000098,2022-11,6,0.44,14,14,7.94,3,0,Basic,True
C000098,2022-12,7,0.409,15,13,11.37,2,0,Basic,True
C000098,2023-01,8,0.453,9,22,19.68,6,0,Basic,True
C000099,2023-04,1,0.779,28,40,19.3,10,0,Standard,True
C000099,2023-05,2,0.861,35,45,36.26,5,0,Standard,True
C000099,2023-06,3,0.693,15,24,27.25,9,0,Standard,True
C000099,2023-07,4,0.851,14,44,29.81,8,0,Standard,True
C000099,2023-08,5,0.737,21,27,31.94,2,0,Standard,True
C000099,2023-09,6,0.824,27,46,16.86,11,0,Standard,True
C000099,2023-10,7,0.612,18,23,9.73,2,0,Standard,True
C000099,2023-11,8,0.68,13,20,19.27,5,0,Standard,True
C000099,2023-12,9,0.839,29,41,9.27,3,1,Standard,True
C000099,2024-01,10,0.839,26,46,37.19,2,1,Standard,True
C000099,2024-02,11,0.693,28,18,28.48,3,0,Standard,True
C000099,2024-03,12,0.786,35,47,20.45,3,0,Standard,True
C000099,2024-04,13,0.724,10,39,18.27,7,0,Standard,True
C000099,2024-05,14,0.744,30,35,23.02,4,0,Standard,True
C000099,2024-06,15,0.62,21,32,9.64,4,0,Standard,True
C000099,2024-07,16,0.717,32,42,23.8,7,0,Standard,True
C000099,2024-08,17,0.777,18,18,34.71,3,0,Standard,True
C000099,2024-09,18,0.835,17,42,9.59,7,0,Standard,True
C000099,2024-10,19,0.782,31,25,18.27,3,0,Standard,True
C000099,2024-11,20,0.714,26,28,18.86,6,0,Standard,True
C000099,2024-12,21,0.841,26,42,36.79,11,0,Standard,True
C000099,2025-01,22,0.685,23,25,19.19,10,0,Standard,True
C000099,2025-02,23,0.59,16,27,16.28,6,0,Standard,True
C000099,2025-03,24,0.751,16,21,15.57,7,0,Standard,True
C000099,2025-04,25,0.762,33,18,30.93,9,0,Standard,True
C000099,2025-05,26,0.733,32,32,32.59,9,0,Standard,True
C000099,2025-06,27,0.861,36,27,34.66,9,0,Standard,True
C000100,2022-01,1,0.502,21,27,5.39,3,0,Basic,True
